Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
PRDM14 	 N1 	 0.1833975 	 0.1789683 	 1.024749 	 1.549845 	 -109.1364 	 -108.1364 	 0.4584938 	 -7798.738 	 -7798.714 	 0.4114014 	 -211.3143 
PRDM14 	 N2 	 0.2257062 	 0.1789683 	 1.261152 	 1.584657 	 -100.9035 	 -96.90352 	 0.4965535 	 -8136.46 	 -8136.376 	 0.2918355 	 -211.929 
PRDM14 	 N3 	 0.2688096 	 0.1789683 	 1.501996 	 1.627977 	 -94.11487 	 -84.11487 	 0.5107383 	 -8794.594 	 -8794.413 	 0.1503129 	 -218.5061 
COL3A1 	 U 	 Inf 	 0.1809524 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.2306297 	 0.1809524 	 1.274532 	 1.539686 	 -103.6218 	 -103.1418 	 0.5996371 	 -3425.484 	 -3425.472 	 32.54739 	 -91.44961 
COL3A1 	 N1 	 0.3161766 	 0.1809524 	 1.747292 	 1.549845 	 -93.8863 	 -92.8863 	 0.7904416 	 -7309.8 	 -7309.776 	 0.6704966 	 -197.6378 
COL3A1 	 N2 	 0.357139 	 0.1809524 	 1.973663 	 1.584657 	 -88.05457 	 -84.05457 	 0.7857058 	 -8241.589 	 -8241.505 	 0.2627403 	 -214.8696 
COL3A1 	 N3 	 0.4062855 	 0.1809524 	 2.245262 	 1.627977 	 -82.54939 	 -72.54939 	 0.7719425 	 -9006.112 	 -9005.93 	 0.1216823 	 -224.4227 
GREM1 	 U 	 Inf 	 0.1714286 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.1572838 	 0.1714286 	 0.917489 	 1.539686 	 -114.3391 	 -113.8591 	 0.4089379 	 -3706.719 	 -3706.707 	 24.57532 	 -99.31634 
GREM1 	 N1 	 0.3333167 	 0.1714286 	 1.944347 	 1.549845 	 -92.40813 	 -91.40813 	 0.8332917 	 -7411.454 	 -7411.43 	 0.6057491 	 -200.4812 
GREM1 	 N2 	 0.3789193 	 0.1714286 	 2.210362 	 1.584657 	 -86.39702 	 -82.39702 	 0.8336224 	 -8360.337 	 -8360.253 	 0.2333494 	 -218.1913 
GREM1 	 N3 	 0.4130464 	 0.1714286 	 2.409437 	 1.627977 	 -82.08729 	 -72.08729 	 0.7847881 	 -8393.168 	 -8392.987 	 0.2244706 	 -207.2774 
DVL2 	 U 	 Inf 	 0.1412698 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.2309189 	 0.1412698 	 1.634594 	 1.539686 	 -103.5867 	 -103.1067 	 0.6003891 	 -6763.249 	 -6763.237 	 1.159822 	 -184.8137 
DVL2 	 N1 	 0.260748 	 0.1412698 	 1.845745 	 1.549845 	 -99.2832 	 -98.2832 	 0.6518701 	 -7622.778 	 -7622.754 	 0.4904646 	 -206.3924 
DVL2 	 N2 	 0.2913829 	 0.1412698 	 2.062598 	 1.584657 	 -93.7522 	 -89.7522 	 0.6410424 	 -8133.322 	 -8133.237 	 0.292752 	 -211.8412 
DVL2 	 N3 	 0.3337467 	 0.1412698 	 2.362477 	 1.627977 	 -88.05626 	 -78.05626 	 0.6341187 	 -8357.509 	 -8357.328 	 0.2326111 	 -206.28 
APOE 	 U 	 Inf 	 0.190873 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.1151927 	 0.190873 	 0.6035043 	 1.539686 	 -123.0596 	 -122.5796 	 0.299501 	 -5626.426 	 -5626.414 	 3.610889 	 -153.0144 
APOE 	 N1 	 0.1975974 	 0.190873 	 1.03523 	 1.549845 	 -107.0482 	 -106.0482 	 0.4939936 	 -5009.683 	 -5009.659 	 6.673084 	 -133.2988 
APOE 	 N2 	 0.1943234 	 0.190873 	 1.018077 	 1.584657 	 -105.0954 	 -101.0954 	 0.4275115 	 -8489.151 	 -8489.066 	 0.2051727 	 -221.7944 
APOE 	 N3 	 0.2221761 	 0.190873 	 1.164 	 1.627977 	 -99.44979 	 -89.44979 	 0.4221347 	 -8565.686 	 -8565.505 	 0.1889342 	 -212.1031 
LRRN1 	 U 	 Inf 	 0.1587302 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.3055623 	 0.1587302 	 1.925043 	 1.539686 	 -95.74425 	 -95.26425 	 0.794462 	 -3922.739 	 -3922.727 	 19.80509 	 -105.3588 
LRRN1 	 N1 	 0.5434447 	 0.1587302 	 3.423702 	 1.549845 	 -78.72075 	 -77.72075 	 1.358612 	 -6352.026 	 -6352.002 	 1.745568 	 -170.8469 
LRRN1 	 N2 	 0.5568601 	 0.1587302 	 3.508218 	 1.584657 	 -75.61728 	 -71.61728 	 1.225092 	 -8994.956 	 -8994.872 	 0.1237857 	 -235.9428 
LRRN1 	 N3 	 0.6435571 	 0.1587302 	 4.05441 	 1.627977 	 -69.67066 	 -59.67066 	 1.222759 	 -9072.489 	 -9072.308 	 0.1138751 	 -226.2794 
STAT3 	 U 	 Inf 	 0.07619048 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.1709882 	 0.07619048 	 2.24422 	 1.539686 	 -111.9999 	 -111.5199 	 0.4445693 	 -7661.169 	 -7661.157 	 0.4729544 	 -209.9303 
STAT3 	 N1 	 0.1756678 	 0.07619048 	 2.30564 	 1.549845 	 -110.3421 	 -109.3421 	 0.4391696 	 -7262.626 	 -7262.602 	 0.7028512 	 -196.3182 
STAT3 	 N2 	 0.2183069 	 0.07619048 	 2.865278 	 1.584657 	 -101.8368 	 -97.83682 	 0.4802751 	 -8491.827 	 -8491.743 	 0.2046248 	 -221.8693 
STAT3 	 N3 	 0.2532088 	 0.07619048 	 3.323365 	 1.627977 	 -95.78896 	 -85.78896 	 0.4810967 	 -8501.669 	 -8501.487 	 0.201412 	 -210.3124 
OTX2 	 U 	 Inf 	 0.1662698 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.4471312 	 0.1662698 	 2.68919 	 1.539686 	 -85.08469 	 -84.60469 	 1.162541 	 -4141.855 	 -4141.843 	 15.9115 	 -111.488 
OTX2 	 N1 	 0.7630108 	 0.1662698 	 4.588991 	 1.549845 	 -69.21911 	 -68.21911 	 1.907527 	 -5388.597 	 -5388.573 	 4.570155 	 -143.8978 
OTX2 	 N2 	 0.7945312 	 0.1662698 	 4.778565 	 1.584657 	 -65.665 	 -61.665 	 1.747969 	 -5463.4 	 -5463.315 	 4.215739 	 -137.158 
OTX2 	 N3 	 0.8371782 	 0.1662698 	 5.035057 	 1.627977 	 -62.30593 	 -52.30593 	 1.590639 	 -8034.552 	 -8034.37 	 0.3211802 	 -197.2462 
CCND1 	 U 	 Inf 	 0.04761905 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.0489408 	 0.04761905 	 1.027757 	 1.539686 	 -147.0274 	 -146.5474 	 0.1272461 	 -7653.891 	 -7653.879 	 0.4764057 	 -209.7267 
CCND1 	 N1 	 0.05238749 	 0.04761905 	 1.100137 	 1.549845 	 -144.22 	 -143.22 	 0.1309687 	 -7266.445 	 -7266.421 	 0.7001749 	 -196.425 
CCND1 	 N2 	 0.06195721 	 0.04761905 	 1.301101 	 1.584657 	 -137.1016 	 -133.1016 	 0.1363059 	 -8317.114 	 -8317.029 	 0.2436462 	 -216.9822 
CCND1 	 N3 	 0.06905217 	 0.04761905 	 1.450096 	 1.627977 	 -132.1708 	 -122.1708 	 0.1311991 	 -8684.555 	 -8684.374 	 0.1677791 	 -215.4281 
STEMCCA_P2A 	 U 	 Inf 	 0.1055556 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA_P2A 	 LR 	 0.2759149 	 0.1055556 	 2.61393 	 1.539686 	 -98.60197 	 -98.12197 	 0.7173787 	 -5952.759 	 -5952.747 	 2.606338 	 -162.1426 
STEMCCA_P2A 	 N1 	 0.340843 	 0.1055556 	 3.229039 	 1.549845 	 -91.78292 	 -90.78292 	 0.8521076 	 -6529.364 	 -6529.34 	 1.462168 	 -175.8074 
STEMCCA_P2A 	 N2 	 0.3868112 	 0.1055556 	 3.664527 	 1.584657 	 -85.81984 	 -81.81984 	 0.8509847 	 -6473.272 	 -6473.188 	 1.537198 	 -165.4062 
STEMCCA_P2A 	 N3 	 0.4685777 	 0.1055556 	 4.439157 	 1.627977 	 -78.55531 	 -68.55531 	 0.8902975 	 -8114.55 	 -8114.368 	 0.2965111 	 -199.4839 
TET2 	 U 	 Inf 	 0.2150794 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.3992629 	 0.2150794 	 1.856352 	 1.539686 	 -88.25519 	 -87.77519 	 1.038084 	 -4221.503 	 -4221.491 	 14.69449 	 -113.7159 
TET2 	 N1 	 0.5295058 	 0.2150794 	 2.461909 	 1.549845 	 -79.4483 	 -78.4483 	 1.323765 	 -3733.038 	 -3733.014 	 23.8898 	 -97.58848 
TET2 	 N2 	 0.6604281 	 0.2150794 	 3.070625 	 1.584657 	 -70.8412 	 -66.8412 	 1.452942 	 -7161.672 	 -7161.588 	 0.7727877 	 -184.6622 
TET2 	 N3 	 0.7634229 	 0.2150794 	 3.549494 	 1.627977 	 -64.88822 	 -54.88822 	 1.450504 	 -7643.197 	 -7643.016 	 0.4748345 	 -186.2992 
KAT7_Myst 	 U 	 Inf 	 0.127381 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7_Myst 	 LR 	 0.1281462 	 0.127381 	 1.006007 	 1.539686 	 -120.0758 	 -119.5958 	 0.33318 	 -6987.738 	 -6987.726 	 0.9268181 	 -191.0931 
KAT7_Myst 	 N1 	 0.142128 	 0.127381 	 1.115771 	 1.549845 	 -116.2743 	 -115.2743 	 0.3553201 	 -6806.411 	 -6806.387 	 1.108657 	 -183.5569 
KAT7_Myst 	 N2 	 0.1490425 	 0.127381 	 1.170053 	 1.584657 	 -112.5236 	 -108.5236 	 0.3278935 	 -8495.563 	 -8495.478 	 0.2038627 	 -221.9738 
KAT7_Myst 	 N3 	 0.1693566 	 0.127381 	 1.329529 	 1.627977 	 -107.0508 	 -97.05078 	 0.3217776 	 -9085.254 	 -9085.072 	 0.1124322 	 -226.6365 
TDGF1 	 U 	 Inf 	 0.1785714 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 0.7702376 	 0.1785714 	 4.313331 	 1.539686 	 -69.85698 	 -69.37698 	 2.002618 	 -4570.235 	 -4570.223 	 10.37178 	 -123.4706 
TDGF1 	 N1 	 1.081345 	 0.1785714 	 6.05553 	 1.549845 	 -59.45584 	 -58.45584 	 2.703362 	 -4583.148 	 -4583.124 	 10.21842 	 -121.3678 
TDGF1 	 N2 	 0.8988559 	 0.1785714 	 5.033593 	 1.584657 	 -62.21063 	 -58.21063 	 1.977483 	 -6639.806 	 -6639.721 	 1.3016 	 -170.0645 
TDGF1 	 N3 	 1.120828 	 0.1785714 	 6.276639 	 1.627977 	 -54.13591 	 -44.13591 	 2.129574 	 -8002.413 	 -8002.231 	 0.3316599 	 -196.3472 
MASP1 	 U 	 Inf 	 0.1880952 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.2130005 	 0.1880952 	 1.132408 	 1.539686 	 -105.8483 	 -105.3683 	 0.5538014 	 -3787.619 	 -3787.607 	 22.66731 	 -101.5793 
MASP1 	 N1 	 0.4280537 	 0.1880952 	 2.275729 	 1.549845 	 -85.40377 	 -84.40377 	 1.070134 	 -6757.756 	 -6757.732 	 1.163876 	 -182.196 
MASP1 	 N2 	 0.511926 	 0.1880952 	 2.721632 	 1.584657 	 -77.97302 	 -73.97302 	 1.126237 	 -7535.354 	 -7535.27 	 0.5320276 	 -195.1148 
MASP1 	 N3 	 0.6673647 	 0.1880952 	 3.548015 	 1.627977 	 -68.65354 	 -58.65354 	 1.267993 	 -8225.779 	 -8225.597 	 0.265328 	 -202.5952 
KDR 	 U 	 Inf 	 0.2134921 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.1391632 	 0.2134921 	 0.6518423 	 1.539686 	 -117.7664 	 -117.2864 	 0.3618242 	 -5253.014 	 -5253.002 	 5.243519 	 -142.5693 
KDR 	 N1 	 0.1323894 	 0.2134921 	 0.6201141 	 1.549845 	 -118.2618 	 -117.2618 	 0.3309736 	 -4562.146 	 -4562.122 	 10.43507 	 -120.7803 
KDR 	 N2 	 0.2344893 	 0.2134921 	 1.098351 	 1.584657 	 -99.83459 	 -95.83459 	 0.5158765 	 -8040.536 	 -8040.452 	 0.3211853 	 -209.2458 
KDR 	 N3 	 0.2555077 	 0.2134921 	 1.196802 	 1.627977 	 -95.53589 	 -85.53589 	 0.4854647 	 -8352.103 	 -8351.922 	 0.2338707 	 -206.1288 
GDF3 	 U 	 Inf 	 0.1746032 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.19091 	 0.1746032 	 1.093394 	 1.539686 	 -108.9141 	 -108.4341 	 0.496366 	 -4126.205 	 -4126.193 	 16.16221 	 -111.0502 
GDF3 	 N1 	 0.2903507 	 0.1746032 	 1.662918 	 1.549845 	 -96.27223 	 -95.27223 	 0.7258767 	 -6553.532 	 -6553.508 	 1.427288 	 -176.4834 
GDF3 	 N2 	 0.374029 	 0.1746032 	 2.142166 	 1.584657 	 -86.76073 	 -82.76073 	 0.8228638 	 -7477.049 	 -7476.965 	 0.563937 	 -193.4839 
GDF3 	 N3 	 0.4756509 	 0.1746032 	 2.724183 	 1.627977 	 -78.13581 	 -68.13581 	 0.9037368 	 -8171.908 	 -8171.726 	 0.2799984 	 -201.0883 
NANOG 	 U 	 Inf 	 0.1599206 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.2149249 	 0.1599206 	 1.343947 	 1.539686 	 -105.5965 	 -105.1165 	 0.5588048 	 -4002.364 	 -4002.352 	 18.2907 	 -107.5861 
NANOG 	 N1 	 0.2676919 	 0.1599206 	 1.673905 	 1.549845 	 -98.5473 	 -97.5473 	 0.6692299 	 -8072.378 	 -8072.354 	 0.3129999 	 -218.9686 
NANOG 	 N2 	 0.3044362 	 0.1599206 	 1.903671 	 1.584657 	 -92.52514 	 -88.52514 	 0.6697597 	 -8753.406 	 -8753.322 	 0.1575685 	 -229.1862 
NANOG 	 N3 	 0.3548421 	 0.1599206 	 2.218864 	 1.627977 	 -86.34012 	 -76.34012 	 0.6742 	 -8920.317 	 -8920.136 	 0.1325715 	 -222.0229 
ZIC3 	 U 	 Inf 	 0.1769841 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.1857851 	 0.1769841 	 1.049728 	 1.539686 	 -109.676 	 -109.196 	 0.4830414 	 -3844.138 	 -3844.126 	 21.42291 	 -103.1602 
ZIC3 	 N1 	 0.4606896 	 0.1769841 	 2.603 	 1.549845 	 -83.34645 	 -82.34645 	 1.151724 	 -7657.067 	 -7657.043 	 0.4739484 	 -207.3515 
ZIC3 	 N2 	 0.527789 	 0.1769841 	 2.982126 	 1.584657 	 -77.11856 	 -73.11856 	 1.161136 	 -7692.322 	 -7692.237 	 0.4548124 	 -199.5055 
ZIC3 	 N3 	 0.6022925 	 0.1769841 	 3.403088 	 1.627977 	 -71.52616 	 -61.52616 	 1.144356 	 -8906.259 	 -8906.078 	 0.1344465 	 -221.6296 
LIN28A 	 U 	 Inf 	 0.2238095 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.2067436 	 0.2238095 	 0.9237481 	 1.539686 	 -106.6831 	 -106.2031 	 0.5375334 	 -5155.733 	 -5155.721 	 5.778688 	 -139.8482 
LIN28A 	 N1 	 0.3211401 	 0.2238095 	 1.434881 	 1.549845 	 -93.45016 	 -92.45016 	 0.8028502 	 -4933.86 	 -4933.836 	 7.198189 	 -131.1779 
LIN28A 	 N2 	 0.343761 	 0.2238095 	 1.535953 	 1.584657 	 -89.12356 	 -85.12356 	 0.7562742 	 -7540.192 	 -7540.107 	 0.5294629 	 -195.2501 
LIN28A 	 N3 	 0.4013119 	 0.2238095 	 1.793096 	 1.627977 	 -82.89428 	 -72.89428 	 0.7624925 	 -7749.491 	 -7749.31 	 0.4269976 	 -189.2725 
POU5F1 	 U 	 Inf 	 0.1611111 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.1704153 	 0.1611111 	 1.05775 	 1.539686 	 -112.0939 	 -111.6139 	 0.4430798 	 -4550.796 	 -4550.784 	 10.57517 	 -122.9269 
POU5F1 	 N1 	 0.3213174 	 0.1611111 	 1.994384 	 1.549845 	 -93.43471 	 -92.43471 	 0.8032935 	 -7183.941 	 -7183.917 	 0.7603293 	 -194.1172 
POU5F1 	 N2 	 0.3431565 	 0.1611111 	 2.129937 	 1.584657 	 -89.17284 	 -85.17284 	 0.7549443 	 -7682.4 	 -7682.316 	 0.4593428 	 -199.228 
POU5F1 	 N3 	 0.3839924 	 0.1611111 	 2.383401 	 1.627977 	 -84.12953 	 -74.12953 	 0.7295855 	 -7570.059 	 -7569.878 	 0.5108272 	 -184.2534 
GAPDH 	 U 	 NaN 	 0.003571429 	 NaN 	 1.521132 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0.004020867 	 0.003571429 	 1.125843 	 1.539686 	 -217.0026 	 -216.5226 	 0.01045425 	 -9107.523 	 -9107.511 	 0.1115072 	 -250.3878 
GAPDH 	 N1 	 0.004 	 0.003571429 	 1.12 	 1.549845 	 -216.2465 	 -215.2465 	 0.01 	 -8289.341 	 -8289.317 	 0.2520069 	 -225.0375 
GAPDH 	 N2 	 0.006684913 	 0.003571429 	 1.871776 	 1.584657 	 -199.4462 	 -195.4462 	 0.01470681 	 -11683.47 	 -11683.38 	 0.00843784 	 -311.1459 
GAPDH 	 N3 	 0.007818835 	 0.003571429 	 2.189274 	 1.627977 	 -193.164 	 -183.164 	 0.01485579 	 -11765.47 	 -11765.29 	 0.007727669 	 -301.6077 
