Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
HESX1 	 N1 	 0.1713455 	 0.07199074 	 2.380104 	 1.399485 	 -192.2975 	 -191.752 	 0.7710546 	 -7694.664 	 -7694.64 	 0.4564775 	 -362.7171 
HESX1 	 N2 	 0.1480954 	 0.07199074 	 2.057146 	 1.412735 	 -196.6087 	 -194.5599 	 0.6220008 	 -8029.789 	 -8029.704 	 0.3246524 	 -371.5715 
HESX1 	 N3 	 0.1678714 	 0.07199074 	 2.331847 	 1.427582 	 -188.1495 	 -183.4127 	 0.6546984 	 -9569.383 	 -9569.201 	 0.06931805 	 -436.9978 
CCR7 	 U 	 Inf 	 0.025 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCR7 	 LR 	 0.01768706 	 0.025 	 0.7074824 	 1.395376 	 -302.2432 	 -301.9765 	 0.08136048 	 -8989.76 	 -8989.748 	 0.1254283 	 -427.0026 
CCR7 	 N1 	 0.02119823 	 0.025 	 0.8479291 	 1.399485 	 -292.6061 	 -292.0607 	 0.09539203 	 -9140.527 	 -9140.503 	 0.1076753 	 -432.0492 
CCR7 	 N2 	 0.02119613 	 0.025 	 0.8478454 	 1.412735 	 -289.9225 	 -287.8738 	 0.08902376 	 -10562.37 	 -10562.29 	 0.02586009 	 -493.0141 
CCR7 	 N3 	 0.02139379 	 0.025 	 0.8557518 	 1.427582 	 -287.0342 	 -282.2973 	 0.0834358 	 -10786.94 	 -10786.76 	 0.02053974 	 -495.3823 
PRDM14 	 U 	 Inf 	 0.187037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PRDM14 	 LR 	 0.1491367 	 0.187037 	 0.7973645 	 1.395376 	 -199.9058 	 -199.6391 	 0.6860288 	 -3602.079 	 -3602.067 	 27.2834 	 -168.6522 
PRDM14 	 N1 	 0.221873 	 0.187037 	 1.186252 	 1.399485 	 -179.8931 	 -179.3477 	 0.9984284 	 -8088.308 	 -8088.284 	 0.308058 	 -381.5932 
PRDM14 	 N2 	 0.2466161 	 0.187037 	 1.318541 	 1.412735 	 -172.1299 	 -170.0811 	 1.035787 	 -8976.337 	 -8976.252 	 0.1261098 	 -416.9604 
PRDM14 	 N3 	 0.2637951 	 0.187037 	 1.41039 	 1.427582 	 -166.4547 	 -161.7179 	 1.028801 	 -9161.591 	 -9161.409 	 0.1041768 	 -417.4433 
COL3A1 	 U 	 Inf 	 0.1962963 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.226207 	 0.1962963 	 1.152375 	 1.395376 	 -179.9096 	 -179.6429 	 1.040552 	 -3576.136 	 -3576.124 	 27.99974 	 -167.4082 
COL3A1 	 N1 	 0.3441241 	 0.1962963 	 1.753085 	 1.399485 	 -158.8261 	 -158.2806 	 1.548559 	 -6808.559 	 -6808.535 	 1.106281 	 -320.2266 
COL3A1 	 N2 	 0.3564401 	 0.1962963 	 1.815827 	 1.412735 	 -154.4499 	 -152.4011 	 1.497048 	 -7973.692 	 -7973.608 	 0.3433656 	 -368.8815 
COL3A1 	 N3 	 0.3878019 	 0.1962963 	 1.975595 	 1.427582 	 -147.9593 	 -143.2224 	 1.512428 	 -9293.687 	 -9293.505 	 0.09129769 	 -423.7776 
GREM1 	 U 	 Inf 	 0.1449074 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.1483131 	 0.1449074 	 1.023503 	 1.395376 	 -200.1716 	 -199.9049 	 0.6822403 	 -3620.858 	 -3620.846 	 26.77633 	 -169.5527 
GREM1 	 N1 	 0.3352529 	 0.1449074 	 2.313566 	 1.399485 	 -160.0797 	 -159.5342 	 1.508638 	 -7717.609 	 -7717.585 	 0.4461331 	 -363.8174 
GREM1 	 N2 	 0.3635996 	 0.1449074 	 2.509186 	 1.412735 	 -153.4953 	 -151.4465 	 1.527118 	 -8759.041 	 -8758.957 	 0.156684 	 -406.5406 
GREM1 	 N3 	 0.3872461 	 0.1449074 	 2.672369 	 1.427582 	 -148.0281 	 -143.2913 	 1.51026 	 -8854.747 	 -8854.565 	 0.1415463 	 -402.7296 
DVL2 	 U 	 Inf 	 0.1418981 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.2231118 	 0.1418981 	 1.572338 	 1.395376 	 -180.5709 	 -180.3042 	 1.026314 	 -6932.034 	 -6932.022 	 0.9798555 	 -328.3304 
DVL2 	 N1 	 0.2495956 	 0.1418981 	 1.758977 	 1.399485 	 -174.2418 	 -173.6963 	 1.12318 	 -7219.917 	 -7219.893 	 0.7334884 	 -339.9521 
DVL2 	 N2 	 0.2899577 	 0.1418981 	 2.043421 	 1.412735 	 -164.3586 	 -162.3098 	 1.217822 	 -8411.666 	 -8411.581 	 0.2216854 	 -389.8833 
DVL2 	 N3 	 0.3084555 	 0.1418981 	 2.173781 	 1.427582 	 -158.9473 	 -154.2105 	 1.202976 	 -8829.827 	 -8829.646 	 0.1451143 	 -401.5346 
APOE 	 U 	 Inf 	 0.2069444 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.07644382 	 0.2069444 	 0.3693929 	 1.395376 	 -231.9845 	 -231.7178 	 0.3516416 	 -5348.83 	 -5348.818 	 4.764879 	 -252.4125 
APOE 	 N1 	 0.1755969 	 0.2069444 	 0.848522 	 1.399485 	 -191.121 	 -190.5756 	 0.7901861 	 -4464.283 	 -4464.259 	 11.50679 	 -207.8138 
APOE 	 N2 	 0.1797696 	 0.2069444 	 0.8686851 	 1.412735 	 -187.3054 	 -185.2566 	 0.7550322 	 -8132.868 	 -8132.784 	 0.2928846 	 -376.5143 
APOE 	 N3 	 0.2017077 	 0.2069444 	 0.974695 	 1.427582 	 -179.3357 	 -174.5988 	 0.7866601 	 -9180.342 	 -9180.161 	 0.1022435 	 -418.3425 
LRRN1 	 U 	 Inf 	 0.1458333 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.2238099 	 0.1458333 	 1.534697 	 1.395376 	 -180.4209 	 -180.1543 	 1.029526 	 -4194.815 	 -4194.803 	 15.09154 	 -197.0751 
LRRN1 	 N1 	 0.4250081 	 0.1458333 	 2.914341 	 1.399485 	 -148.693 	 -148.1475 	 1.912536 	 -6522.589 	 -6522.565 	 1.472097 	 -306.5137 
LRRN1 	 N2 	 0.3539189 	 0.1458333 	 2.426872 	 1.412735 	 -154.7906 	 -152.7418 	 1.486459 	 -9471.326 	 -9471.241 	 0.07691171 	 -440.6961 
LRRN1 	 N3 	 0.3827058 	 0.1458333 	 2.624268 	 1.427582 	 -148.5942 	 -143.8574 	 1.492553 	 -9606.39 	 -9606.208 	 0.06680213 	 -438.7724 
STAT3 	 U 	 Inf 	 0.08888889 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.1441555 	 0.08888889 	 1.62175 	 1.395376 	 -201.5363 	 -201.2697 	 0.6631155 	 -7396.356 	 -7396.344 	 0.6161851 	 -350.5955 
STAT3 	 N1 	 0.1487955 	 0.08888889 	 1.67395 	 1.399485 	 -199.0707 	 -198.5252 	 0.6695799 	 -6911.992 	 -6911.968 	 0.9976763 	 -325.1864 
STAT3 	 N2 	 0.1609472 	 0.08888889 	 1.810656 	 1.412735 	 -192.6142 	 -190.5654 	 0.6759783 	 -8477.587 	 -8477.503 	 0.2075565 	 -393.0443 
STAT3 	 N3 	 0.1832043 	 0.08888889 	 2.061048 	 1.427582 	 -183.9541 	 -179.2173 	 0.7144967 	 -9450.339 	 -9450.157 	 0.07807188 	 -431.2894 
OTX2 	 U 	 Inf 	 0.1314815 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.3564773 	 0.1314815 	 2.711236 	 1.395376 	 -158.0782 	 -157.8115 	 1.639795 	 -4911.195 	 -4911.183 	 7.377763 	 -231.427 
OTX2 	 N1 	 0.4670382 	 0.1314815 	 3.552122 	 1.399485 	 -144.1665 	 -143.621 	 2.101672 	 -6207.964 	 -6207.94 	 2.015764 	 -291.4269 
OTX2 	 N2 	 0.4595399 	 0.1314815 	 3.495092 	 1.412735 	 -142.255 	 -140.2062 	 1.930068 	 -6530.952 	 -6530.867 	 1.451126 	 -299.6991 
OTX2 	 N3 	 0.4651717 	 0.1314815 	 3.537925 	 1.427582 	 -139.2275 	 -134.4907 	 1.81417 	 -8745.36 	 -8745.178 	 0.157891 	 -397.4842 
CCND1 	 U 	 Inf 	 0.06087963 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.05668655 	 0.06087963 	 0.9311251 	 1.395376 	 -246.3374 	 -246.0708 	 0.2607581 	 -7220.12 	 -7220.107 	 0.7348067 	 -342.1447 
CCND1 	 N1 	 0.06061527 	 0.06087963 	 0.9956577 	 1.399485 	 -242.1759 	 -241.6305 	 0.2727687 	 -6811.654 	 -6811.63 	 1.102865 	 -320.375 
CCND1 	 N2 	 0.07252713 	 0.06087963 	 1.19132 	 1.412735 	 -230.8757 	 -228.827 	 0.3046139 	 -8701.098 	 -8701.013 	 0.1660214 	 -403.7621 
CCND1 	 N3 	 0.08170907 	 0.06087963 	 1.342141 	 1.427582 	 -222.7111 	 -217.9743 	 0.3186654 	 -9346.238 	 -9346.057 	 0.08662832 	 -426.2976 
STEMCCA.P2A 	 U 	 Inf 	 0.07037037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA.P2A 	 LR 	 0.2025749 	 0.07037037 	 2.878696 	 1.395376 	 -185.2059 	 -184.9393 	 0.9318445 	 -6525.142 	 -6525.13 	 1.471283 	 -308.8191 
STEMCCA.P2A 	 N1 	 0.2196159 	 0.07037037 	 3.120858 	 1.399485 	 -180.3839 	 -179.8385 	 0.9882718 	 -7681.24 	 -7681.216 	 0.4626403 	 -362.0734 
STEMCCA.P2A 	 N2 	 0.2438764 	 0.07037037 	 3.465612 	 1.412735 	 -172.6661 	 -170.6173 	 1.024281 	 -7852.569 	 -7852.485 	 0.3875316 	 -363.0734 
STEMCCA.P2A 	 N3 	 0.2821894 	 0.07037037 	 4.01006 	 1.427582 	 -163.2193 	 -158.4824 	 1.100539 	 -9500.702 	 -9500.521 	 0.07424102 	 -433.7044 
TET2 	 U 	 Inf 	 0.224537 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.2660202 	 0.224537 	 1.18475 	 1.395376 	 -172.1277 	 -171.8611 	 1.223693 	 -4707.557 	 -4707.545 	 9.042217 	 -221.6622 
TET2 	 N1 	 0.3362058 	 0.224537 	 1.497329 	 1.399485 	 -159.9435 	 -159.398 	 1.512926 	 -4449.048 	 -4449.024 	 11.68326 	 -207.0832 
TET2 	 N2 	 0.3880652 	 0.224537 	 1.72829 	 1.412735 	 -150.3695 	 -148.3207 	 1.629874 	 -7628.493 	 -7628.408 	 0.4847581 	 -352.3285 
TET2 	 N3 	 0.4185406 	 0.224537 	 1.864016 	 1.427582 	 -144.2979 	 -139.561 	 1.632308 	 -8189.138 	 -8188.957 	 0.27522 	 -370.8122 
KAT7..Myst. 	 U 	 Inf 	 0.1219907 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7..Myst. 	 LR 	 0.1281957 	 0.1219907 	 1.050864 	 1.395376 	 -207.1684 	 -206.9017 	 0.5897003 	 -7666.119 	 -7666.107 	 0.4706212 	 -363.5312 
KAT7..Myst. 	 N1 	 0.1390096 	 0.1219907 	 1.13951 	 1.399485 	 -202.3361 	 -201.7907 	 0.6255434 	 -7884.747 	 -7884.723 	 0.3775285 	 -371.832 
KAT7..Myst. 	 N2 	 0.1446979 	 0.1219907 	 1.186139 	 1.412735 	 -197.7227 	 -195.6739 	 0.6077313 	 -8768.157 	 -8768.072 	 0.1552637 	 -406.9777 
KAT7..Myst. 	 N3 	 0.1562038 	 0.1219907 	 1.280456 	 1.427582 	 -191.6073 	 -186.8704 	 0.6091948 	 -8723.982 	 -8723.8 	 0.1612993 	 -396.4591 
TDGF1 	 U 	 Inf 	 0.1652778 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 1.018989 	 0.1652778 	 6.165312 	 1.395376 	 -107.664 	 -107.3973 	 4.68735 	 -6816.1 	 -6816.088 	 1.100174 	 -322.7711 
TDGF1 	 N1 	 1.049226 	 0.1652778 	 6.34826 	 1.399485 	 -105.3154 	 -104.7699 	 4.721519 	 -6350.126 	 -6350.102 	 1.748885 	 -298.2438 
TDGF1 	 N2 	 1.084431 	 0.1652778 	 6.561262 	 1.412735 	 -101.0429 	 -98.99416 	 4.55461 	 -8474.586 	 -8474.502 	 0.2081797 	 -392.9004 
TDGF1 	 N3 	 1.175965 	 0.1652778 	 7.115081 	 1.427582 	 -94.71051 	 -89.97366 	 4.586263 	 -8771.365 	 -8771.184 	 0.1538419 	 -398.7312 
MASP1 	 U 	 Inf 	 0.1622685 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.189704 	 0.1622685 	 1.169074 	 1.395376 	 -188.3569 	 -188.0902 	 0.8726383 	 -3574.571 	 -3574.559 	 28.04356 	 -167.3331 
MASP1 	 N1 	 0.3888311 	 0.1622685 	 2.39622 	 1.399485 	 -152.9632 	 -152.4178 	 1.74974 	 -7796.814 	 -7796.79 	 0.4121926 	 -367.6155 
MASP1 	 N2 	 0.4191523 	 0.1622685 	 2.583079 	 1.412735 	 -146.6706 	 -144.6218 	 1.76044 	 -8261.834 	 -8261.749 	 0.2574799 	 -382.6985 
MASP1 	 N3 	 0.4675154 	 0.1622685 	 2.881122 	 1.427582 	 -138.9863 	 -134.2494 	 1.82331 	 -8226.544 	 -8226.362 	 0.2651253 	 -372.6059 
KDR 	 U 	 Inf 	 0.2180556 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.2069596 	 0.2180556 	 0.9491139 	 1.395376 	 -184.1781 	 -183.9114 	 0.952014 	 -5205.076 	 -5205.064 	 5.500742 	 -245.5192 
KDR 	 N1 	 0.2095408 	 0.2180556 	 0.9609516 	 1.399485 	 -182.6381 	 -182.0926 	 0.9429338 	 -4791.699 	 -4791.675 	 8.296625 	 -223.514 
KDR 	 N2 	 0.2557674 	 0.2180556 	 1.172946 	 1.412735 	 -170.381 	 -168.3322 	 1.074223 	 -8013.837 	 -8013.752 	 0.3298675 	 -370.8065 
KDR 	 N3 	 0.2697039 	 0.2180556 	 1.236859 	 1.427582 	 -165.3914 	 -160.6546 	 1.051845 	 -8226.28 	 -8226.099 	 0.2651951 	 -372.5933 
GDF3 	 U 	 Inf 	 0.1909722 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.1480332 	 0.1909722 	 0.7751554 	 1.395376 	 -200.2623 	 -199.9956 	 0.6809525 	 -4108.239 	 -4108.227 	 16.45491 	 -192.9236 
GDF3 	 N1 	 0.2342511 	 0.1909722 	 1.226624 	 1.399485 	 -177.2873 	 -176.7418 	 1.05413 	 -6838.901 	 -6838.877 	 1.07325 	 -321.6816 
GDF3 	 N2 	 0.288513 	 0.1909722 	 1.510759 	 1.412735 	 -164.5983 	 -162.5495 	 1.211755 	 -8213.985 	 -8213.9 	 0.2700867 	 -380.404 
GDF3 	 N3 	 0.3204011 	 0.1909722 	 1.677737 	 1.427582 	 -157.1235 	 -152.3866 	 1.249564 	 -9136.165 	 -9135.983 	 0.1068569 	 -416.2241 
NANOG 	 U 	 Inf 	 0.1601852 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.1597419 	 0.1601852 	 0.9972326 	 1.395376 	 -196.6084 	 -196.3417 	 0.7348127 	 -4322.498 	 -4322.486 	 13.28425 	 -203.1978 
NANOG 	 N1 	 0.2921406 	 0.1601852 	 1.823768 	 1.399485 	 -166.6869 	 -166.1414 	 1.314633 	 -7894.646 	 -7894.622 	 0.3738132 	 -372.3067 
NANOG 	 N2 	 0.289387 	 0.1601852 	 1.806578 	 1.412735 	 -164.4531 	 -162.4043 	 1.215426 	 -8364.037 	 -8363.952 	 0.2324885 	 -387.5993 
NANOG 	 N3 	 0.3123818 	 0.1601852 	 1.950129 	 1.427582 	 -158.3402 	 -153.6033 	 1.218289 	 -9070.135 	 -9069.954 	 0.1141432 	 -413.0579 
ZIC3 	 U 	 Inf 	 0.1782407 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.1312696 	 0.1782407 	 0.7364733 	 1.395376 	 -206.0311 	 -205.7644 	 0.6038399 	 -3927.441 	 -3927.429 	 19.71226 	 -184.254 
ZIC3 	 N1 	 0.283502 	 0.1782407 	 1.590557 	 1.399485 	 -168.1277 	 -167.5822 	 1.275759 	 -8196.081 	 -8196.057 	 0.2766141 	 -386.7611 
ZIC3 	 N2 	 0.3178608 	 0.1782407 	 1.783323 	 1.412735 	 -159.9484 	 -157.8996 	 1.335015 	 -8273.393 	 -8273.308 	 0.2545239 	 -383.2528 
ZIC3 	 N3 	 0.3302805 	 0.1782407 	 1.853002 	 1.427582 	 -155.6658 	 -150.929 	 1.288094 	 -9097.018 	 -9096.836 	 0.1111186 	 -414.3469 
LIN28A 	 U 	 Inf 	 0.2222222 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.2989188 	 0.2222222 	 1.345135 	 1.395376 	 -166.5309 	 -166.2643 	 1.375027 	 -4304.945 	 -4304.933 	 13.51925 	 -202.3561 
LIN28A 	 N1 	 0.4665007 	 0.2222222 	 2.099253 	 1.399485 	 -144.2217 	 -143.6763 	 2.099253 	 -6139.058 	 -6139.034 	 2.159411 	 -288.1227 
LIN28A 	 N2 	 0.478097 	 0.2222222 	 2.151437 	 1.412735 	 -140.3548 	 -138.306 	 2.008007 	 -7545.473 	 -7545.388 	 0.5266769 	 -348.3475 
LIN28A 	 N3 	 0.5207189 	 0.2222222 	 2.343235 	 1.427582 	 -133.8129 	 -129.0761 	 2.030804 	 -8202.709 	 -8202.527 	 0.271514 	 -371.463 
POU5F1 	 U 	 Inf 	 0.1541667 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.2209518 	 0.1541667 	 1.433201 	 1.395376 	 -181.0379 	 -180.7712 	 1.016378 	 -4609.653 	 -4609.641 	 9.971294 	 -216.9675 
POU5F1 	 N1 	 0.315748 	 0.1541667 	 2.048095 	 1.399485 	 -162.9569 	 -162.4114 	 1.420866 	 -7796.079 	 -7796.055 	 0.4124955 	 -367.5802 
POU5F1 	 N2 	 0.336811 	 0.1541667 	 2.18472 	 1.412735 	 -157.1688 	 -155.12 	 1.414606 	 -8265.43 	 -8265.346 	 0.2565565 	 -382.871 
POU5F1 	 N3 	 0.3607456 	 0.1541667 	 2.339972 	 1.427582 	 -151.4307 	 -146.6939 	 1.406908 	 -7753.249 	 -7753.068 	 0.4253975 	 -349.9105 
GAPDH 	 U 	 NaN 	 0.00625 	 NaN 	 1.387571 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0.006622758 	 0.00625 	 1.059641 	 1.395376 	 -349.3946 	 -349.128 	 0.03046468 	 -8176.905 	 -8176.893 	 0.2825279 	 -388.0245 
GAPDH 	 N1 	 0.006666667 	 0.00625 	 1.066667 	 1.399485 	 -348.1324 	 -347.587 	 0.03 	 -7461.326 	 -7461.301 	 0.5763092 	 -351.5281 
GAPDH 	 N2 	 0.01203437 	 0.00625 	 1.925499 	 1.412735 	 -317.093 	 -315.0443 	 0.05054436 	 -10669.47 	 -10669.39 	 0.02323615 	 -498.1497 
GAPDH 	 N3 	 0.01225633 	 0.00625 	 1.961013 	 1.427582 	 -313.773 	 -309.0361 	 0.04779968 	 -8739.825 	 -8739.643 	 0.1587664 	 -397.2188 
