Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
COL3A1 	 N1 	 0.1622118 	 0.1628205 	 0.9962618 	 1.57556 	 -104.345 	 -103.2541 	 0.3730873 	 -6058.155 	 -6058.131 	 2.341185 	 -150.4196 
COL3A1 	 N2 	 0.1204598 	 0.1628205 	 0.739832 	 1.615618 	 -109.7161 	 -105.295 	 0.2409196 	 -7130.185 	 -7130.1 	 0.7974828 	 -169.0902 
COL3A1 	 N3 	 0.1585441 	 0.1628205 	 0.9737356 	 1.666583 	 -100.799 	 -89.54896 	 0.269525 	 -8083.479 	 -8083.297 	 0.3058592 	 -181.178 
GREM1 	 U 	 Inf 	 0.08888889 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.2250641 	 0.08888889 	 2.531971 	 1.564012 	 -96.72395 	 -96.20221 	 0.5401538 	 -3376.501 	 -3376.489 	 34.17966 	 -83.28349 
GREM1 	 N1 	 0.282208 	 0.08888889 	 3.17484 	 1.57556 	 -89.94775 	 -88.85684 	 0.6490785 	 -7787.893 	 -7787.869 	 0.4158827 	 -195.3479 
GREM1 	 N2 	 0.3159663 	 0.08888889 	 3.554621 	 1.615618 	 -84.64379 	 -80.22274 	 0.6319327 	 -7927.129 	 -7927.045 	 0.359715 	 -189.7901 
GREM1 	 N3 	 0.4098472 	 0.08888889 	 4.610781 	 1.666583 	 -76.10542 	 -64.85542 	 0.6967402 	 -8340.006 	 -8339.825 	 0.2367141 	 -187.8411 
DVL2 	 U 	 Inf 	 0.1679487 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.2298277 	 0.1679487 	 1.36844 	 1.564012 	 -96.17938 	 -95.65764 	 0.5515866 	 -5324.807 	 -5324.795 	 4.880616 	 -133.8888 
DVL2 	 N1 	 0.2516949 	 0.1679487 	 1.498642 	 1.57556 	 -92.92285 	 -91.83194 	 0.5788983 	 -6024.747 	 -6024.723 	 2.420642 	 -149.5519 
DVL2 	 N2 	 0.3001172 	 0.1679487 	 1.786957 	 1.615618 	 -85.98182 	 -81.56077 	 0.6002344 	 -7761.289 	 -7761.205 	 0.4245316 	 -185.4826 
DVL2 	 N3 	 0.3259796 	 0.1679487 	 1.940947 	 1.666583 	 -82.05811 	 -70.80811 	 0.5541653 	 -6128.13 	 -6127.948 	 2.157101 	 -130.3897 
APOE 	 U 	 Inf 	 0.1692308 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.08792707 	 0.1692308 	 0.519569 	 1.564012 	 -121.1608 	 -120.639 	 0.211025 	 -4688.383 	 -4688.371 	 9.217089 	 -117.3583 
APOE 	 N1 	 0.1490897 	 0.1692308 	 0.8809843 	 1.57556 	 -106.5383 	 -105.4474 	 0.3429062 	 -3948.629 	 -3948.604 	 19.2609 	 -95.62671 
APOE 	 N2 	 0.2093247 	 0.1692308 	 1.236919 	 1.615618 	 -95.34927 	 -90.92822 	 0.4186494 	 -6644.614 	 -6644.53 	 1.295362 	 -156.478 
APOE 	 N3 	 0.2432495 	 0.1692308 	 1.437383 	 1.666583 	 -89.66954 	 -78.41954 	 0.4135241 	 -6800.026 	 -6799.844 	 1.102456 	 -147.8416 
LRRN1 	 U 	 Inf 	 0.1051282 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.6345285 	 0.1051282 	 6.035759 	 1.564012 	 -69.77502 	 -69.25328 	 1.522868 	 -3972.518 	 -3972.506 	 18.84427 	 -98.76445 
LRRN1 	 N1 	 0.1499484 	 0.1051282 	 1.426339 	 1.57556 	 -106.3889 	 -105.298 	 0.3448814 	 -6461.965 	 -6461.941 	 1.564007 	 -160.9082 
LRRN1 	 N2 	 0.1102794 	 0.1051282 	 1.048999 	 1.615618 	 -112.0119 	 -107.5908 	 0.2205588 	 -9090.356 	 -9090.271 	 0.1125331 	 -220.0038 
LRRN1 	 N3 	 0.123622 	 0.1051282 	 1.175917 	 1.666583 	 -107.2679 	 -96.01786 	 0.2101575 	 -9379.911 	 -9379.729 	 0.08376271 	 -214.8516 
STAT3 	 U 	 Inf 	 0.1192308 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.1670552 	 0.1192308 	 1.401108 	 1.564012 	 -104.4735 	 -103.9518 	 0.4009325 	 -5857.234 	 -5857.222 	 2.867316 	 -147.7181 
STAT3 	 N1 	 0.1646843 	 0.1192308 	 1.381223 	 1.57556 	 -103.9517 	 -102.8608 	 0.3787739 	 -6447.981 	 -6447.957 	 1.586009 	 -160.545 
STAT3 	 N2 	 0.1896578 	 0.1192308 	 1.590678 	 1.615618 	 -97.91457 	 -93.49352 	 0.3793155 	 -8307.803 	 -8307.718 	 0.2459231 	 -199.6777 
STAT3 	 N3 	 0.2286307 	 0.1192308 	 1.917548 	 1.666583 	 -91.281 	 -80.031 	 0.3886722 	 -8554.51 	 -8554.328 	 0.1910556 	 -193.4126 
OTX2 	 U 	 Inf 	 0.09017094 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.6935809 	 0.09017094 	 7.691845 	 1.564012 	 -67.4614 	 -66.93966 	 1.664594 	 -4477.553 	 -4477.541 	 11.37797 	 -111.8822 
OTX2 	 N1 	 0.3078456 	 0.09017094 	 3.414022 	 1.57556 	 -87.68695 	 -86.59604 	 0.7080449 	 -6666.802 	 -6666.778 	 1.274583 	 -166.2286 
OTX2 	 N2 	 0.3219687 	 0.09017094 	 3.570648 	 1.615618 	 -84.15451 	 -79.73346 	 0.6439374 	 -9175.859 	 -9175.775 	 0.1033199 	 -222.2246 
OTX2 	 N3 	 0.3793196 	 0.09017094 	 4.206673 	 1.666583 	 -78.11795 	 -66.86795 	 0.6448434 	 -9222.081 	 -9221.9 	 0.09806786 	 -210.7521 
CCND1 	 U 	 Inf 	 0.06880342 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.06239728 	 0.06880342 	 0.9068922 	 1.564012 	 -130.0784 	 -129.5567 	 0.1497535 	 -6286.522 	 -6286.51 	 1.867344 	 -158.8684 
CCND1 	 N1 	 0.07029956 	 0.06880342 	 1.021745 	 1.57556 	 -126.0846 	 -124.9937 	 0.161689 	 -5886.636 	 -5886.611 	 2.778763 	 -145.9646 
CCND1 	 N2 	 0.09113963 	 0.06880342 	 1.324638 	 1.615618 	 -116.9681 	 -112.5471 	 0.1822793 	 -7866.239 	 -7866.155 	 0.3822753 	 -188.2085 
CCND1 	 N3 	 0.1093256 	 0.06880342 	 1.588957 	 1.666583 	 -110.4632 	 -99.21321 	 0.1858536 	 -8475.922 	 -8475.741 	 0.2066597 	 -191.3714 
STEMCCA.P2A 	 U 	 Inf 	 0.07435897 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA.P2A 	 LR 	 0.355919 	 0.07435897 	 4.786497 	 1.564012 	 -84.80767 	 -84.28594 	 0.8542057 	 -5239.735 	 -5239.723 	 5.31354 	 -131.6792 
STEMCCA.P2A 	 N1 	 0.2252689 	 0.07435897 	 3.029478 	 1.57556 	 -95.80685 	 -94.71594 	 0.5181184 	 -5309.789 	 -5309.765 	 4.944501 	 -130.9815 
STEMCCA.P2A 	 N2 	 0.1854626 	 0.07435897 	 2.494152 	 1.615618 	 -98.49614 	 -94.07508 	 0.3709252 	 -8805.912 	 -8805.827 	 0.1495166 	 -212.6156 
STEMCCA.P2A 	 N3 	 0.2093799 	 0.07435897 	 2.815799 	 1.666583 	 -93.5679 	 -82.3179 	 0.3559459 	 -9054.056 	 -9053.874 	 0.1159915 	 -206.3878 
TET2 	 U 	 Inf 	 0.2042735 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.3247415 	 0.2042735 	 1.589739 	 1.564012 	 -87.1912 	 -86.66946 	 0.7793795 	 -4878.608 	 -4878.596 	 7.621888 	 -122.2993 
TET2 	 N1 	 0.2937378 	 0.2042735 	 1.437963 	 1.57556 	 -88.90664 	 -87.81573 	 0.6755968 	 -5134.712 	 -5134.688 	 5.889542 	 -126.4341 
TET2 	 N2 	 0.3303527 	 0.2042735 	 1.617208 	 1.615618 	 -83.48614 	 -79.06509 	 0.6607054 	 -6598.398 	 -6598.314 	 1.356571 	 -155.2776 
TET2 	 N3 	 0.3802418 	 0.2042735 	 1.861435 	 1.666583 	 -78.05482 	 -66.80482 	 0.646411 	 -7568.374 	 -7568.192 	 0.5116878 	 -167.7987 
KAT7..Myst. 	 U 	 Inf 	 0.1055556 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7..Myst. 	 LR 	 0.08371164 	 0.1055556 	 0.7930576 	 1.564012 	 -122.4381 	 -121.9164 	 0.2009079 	 -6138.596 	 -6138.583 	 2.16473 	 -155.0262 
KAT7..Myst. 	 N1 	 0.1059197 	 0.1055556 	 1.003449 	 1.57556 	 -115.4268 	 -114.3359 	 0.2436152 	 -6566.808 	 -6566.783 	 1.408483 	 -163.6314 
KAT7..Myst. 	 N2 	 0.141202 	 0.1055556 	 1.337703 	 1.615618 	 -105.5853 	 -101.1643 	 0.2824041 	 -7653.518 	 -7653.433 	 0.4727893 	 -182.6833 
KAT7..Myst. 	 N3 	 0.1548629 	 0.1055556 	 1.467122 	 1.666583 	 -101.4098 	 -90.15978 	 0.2632669 	 -8538.337 	 -8538.155 	 0.1941675 	 -192.9925 
TDGF1 	 U 	 Inf 	 0.1333333 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 0.2936122 	 0.1333333 	 2.202092 	 1.564012 	 -89.8112 	 -89.28946 	 0.7046694 	 -4533.325 	 -4533.313 	 10.76137 	 -113.3309 
TDGF1 	 N1 	 0.1775486 	 0.1333333 	 1.331615 	 1.57556 	 -101.9962 	 -100.9052 	 0.4083618 	 -6953.597 	 -6953.573 	 0.9570593 	 -173.6779 
TDGF1 	 N2 	 0.2059214 	 0.1333333 	 1.54441 	 1.615618 	 -95.77546 	 -91.35441 	 0.4118428 	 -7762.004 	 -7761.92 	 0.4242285 	 -185.5011 
TDGF1 	 N3 	 0.2422629 	 0.1333333 	 1.816972 	 1.666583 	 -89.7752 	 -78.5252 	 0.411847 	 -7795.384 	 -7795.202 	 0.4078632 	 -173.695 
MASP1 	 U 	 Inf 	 0.1004274 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.2895952 	 0.1004274 	 2.883629 	 1.564012 	 -90.16937 	 -89.64763 	 0.6950286 	 -3384.532 	 -3384.52 	 33.90654 	 -83.49208 
MASP1 	 N1 	 0.3447162 	 0.1004274 	 3.432494 	 1.57556 	 -84.74575 	 -83.65484 	 0.7928473 	 -7179.617 	 -7179.593 	 0.7636212 	 -179.5485 
MASP1 	 N2 	 0.4514926 	 0.1004274 	 4.495714 	 1.615618 	 -75.36379 	 -70.94273 	 0.9029852 	 -7881.61 	 -7881.525 	 0.3764503 	 -188.6078 
MASP1 	 N3 	 0.5526292 	 0.1004274 	 5.502775 	 1.666583 	 -68.33395 	 -57.08395 	 0.9394696 	 -8137.191 	 -8137.01 	 0.2898796 	 -182.5732 
KDR 	 U 	 Inf 	 0.1893162 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.2693725 	 0.1893162 	 1.422871 	 1.564012 	 -92.05149 	 -91.52975 	 0.646494 	 -4935.738 	 -4935.726 	 7.199065 	 -123.7832 
KDR 	 N1 	 0.4347954 	 0.1893162 	 2.296662 	 1.57556 	 -78.70975 	 -77.61884 	 1.000029 	 -4601.568 	 -4601.544 	 10.03209 	 -112.5862 
KDR 	 N2 	 0.3257638 	 0.1893162 	 1.720739 	 1.615618 	 -83.84984 	 -79.42878 	 0.6515275 	 -7225.483 	 -7225.398 	 0.7250623 	 -171.5655 
KDR 	 N3 	 0.3807564 	 0.1893162 	 2.011219 	 1.666583 	 -78.01966 	 -66.76966 	 0.6472859 	 -7683.656 	 -7683.474 	 0.4560254 	 -170.793 
GDF3 	 U 	 Inf 	 0.1893162 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.1755979 	 0.1893162 	 0.9275373 	 1.564012 	 -103.1768 	 -102.6551 	 0.4214349 	 -4048.786 	 -4048.774 	 17.46183 	 -100.7454 
GDF3 	 N1 	 0.1837498 	 0.1893162 	 0.970597 	 1.57556 	 -101.1036 	 -100.0127 	 0.4226245 	 -6244.882 	 -6244.858 	 1.942776 	 -155.2697 
GDF3 	 N2 	 0.2272949 	 0.1893162 	 1.20061 	 1.615618 	 -93.20786 	 -88.78681 	 0.4545898 	 -7359.937 	 -7359.853 	 0.6339293 	 -175.0578 
GDF3 	 N3 	 0.2488351 	 0.1893162 	 1.314388 	 1.666583 	 -89.07926 	 -77.82926 	 0.4230196 	 -8300.433 	 -8300.251 	 0.2462598 	 -186.8132 
NANOG 	 U 	 Inf 	 0.1534188 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.2617855 	 0.1534188 	 1.706345 	 1.564012 	 -92.7943 	 -92.27256 	 0.6282851 	 -4562.945 	 -4562.933 	 10.4476 	 -114.1002 
NANOG 	 N1 	 0.22746 	 0.1534188 	 1.482608 	 1.57556 	 -95.55518 	 -94.46427 	 0.523158 	 -7394.271 	 -7394.247 	 0.6162371 	 -185.1239 
NANOG 	 N2 	 0.2537854 	 0.1534188 	 1.6542 	 1.615618 	 -90.34161 	 -85.92056 	 0.5075708 	 -8110.286 	 -8110.202 	 0.2995669 	 -194.5474 
NANOG 	 N3 	 0.2966752 	 0.1534188 	 1.93376 	 1.666583 	 -84.50723 	 -73.25723 	 0.5043478 	 -8252.856 	 -8252.674 	 0.2582471 	 -185.5774 
ZIC3 	 U 	 Inf 	 0.174359 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.1571307 	 0.174359 	 0.9011906 	 1.564012 	 -106.0659 	 -105.5442 	 0.3771136 	 -3910.876 	 -3910.864 	 20.0412 	 -97.16335 
ZIC3 	 N1 	 0.1755678 	 0.174359 	 1.006933 	 1.57556 	 -102.2878 	 -101.1969 	 0.403806 	 -8127.725 	 -8127.7 	 0.2961633 	 -204.1747 
ZIC3 	 N2 	 0.2107589 	 0.174359 	 1.208765 	 1.615618 	 -95.17173 	 -90.75068 	 0.4215179 	 -8821.936 	 -8821.851 	 0.1471422 	 -213.0318 
ZIC3 	 N3 	 0.249683 	 0.174359 	 1.432005 	 1.666583 	 -88.99082 	 -77.74082 	 0.4244611 	 -8849.019 	 -8848.838 	 0.1423586 	 -201.0622 
LIN28A 	 U 	 Inf 	 0.1871795 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.3918371 	 0.1871795 	 2.093376 	 1.564012 	 -82.30796 	 -81.78622 	 0.9404091 	 -3648.386 	 -3648.374 	 26.04999 	 -90.34544 
LIN28A 	 N1 	 0.2375968 	 0.1871795 	 1.269353 	 1.57556 	 -94.42156 	 -93.33065 	 0.5464726 	 -6281.831 	 -6281.806 	 1.872372 	 -156.2294 
LIN28A 	 N2 	 0.3280723 	 0.1871795 	 1.752715 	 1.615618 	 -83.66623 	 -79.24518 	 0.6561447 	 -7881.877 	 -7881.792 	 0.3763499 	 -188.6147 
LIN28A 	 N3 	 0.3843356 	 0.1871795 	 2.0533 	 1.666583 	 -77.77639 	 -66.52639 	 0.6533705 	 -8018.688 	 -8018.507 	 0.3263108 	 -179.4952 
POU5F1 	 U 	 Inf 	 0.1337607 	 Inf 	 1.543075 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.2212788 	 0.1337607 	 1.654289 	 1.564012 	 -97.16495 	 -96.64321 	 0.5310692 	 -4311.007 	 -4310.995 	 13.43762 	 -107.5564 
POU5F1 	 N1 	 0.133456 	 0.1337607 	 0.997722 	 1.57556 	 -109.4184 	 -108.3275 	 0.3069488 	 -6228.908 	 -6228.884 	 1.974026 	 -154.8548 
POU5F1 	 N2 	 0.1725917 	 0.1337607 	 1.290302 	 1.615618 	 -100.3662 	 -95.94512 	 0.3451834 	 -7140.961 	 -7140.877 	 0.7889434 	 -169.3702 
POU5F1 	 N3 	 0.199532 	 0.1337607 	 1.491709 	 1.666583 	 -94.82047 	 -83.57047 	 0.3392044 	 -7324.011 	 -7323.829 	 0.6531678 	 -161.4516 
GAPDH 	 U 	 NaN 	 0.007692308 	 NaN 	 1.543075 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0.01074733 	 0.007692308 	 1.397152 	 1.564012 	 -175.8089 	 -175.2871 	 0.02579358 	 -7358.535 	 -7358.523 	 0.6399115 	 -186.7129 
GAPDH 	 N1 	 0.01690051 	 0.007692308 	 2.197066 	 1.57556 	 -163.1456 	 -162.0547 	 0.03887117 	 -6842.429 	 -6842.405 	 1.069475 	 -170.7904 
GAPDH 	 N2 	 0.0154173 	 0.007692308 	 2.004249 	 1.615618 	 -163.1676 	 -158.7465 	 0.0308346 	 -10030.02 	 -10029.94 	 0.04401451 	 -244.4107 
GAPDH 	 N3 	 0.01996473 	 0.007692308 	 2.595414 	 1.666583 	 -154.6727 	 -143.4227 	 0.03394003 	 -10355.11 	 -10354.93 	 0.03161919 	 -240.1814 
