Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
HESX1 	 N1 	 0.1713472 	 0.07199074 	 2.380129 	 1.399485 	 -192.297 	 -191.7515 	 0.7710626 	 -7694.664 	 -7694.64 	 0.4564775 	 -362.7171 
HESX1 	 N2 	 0.1534665 	 0.07199074 	 2.131753 	 1.412735 	 -194.8987 	 -192.8499 	 0.6445591 	 -9039.006 	 -9038.922 	 0.1184565 	 -419.9655 
HESX1 	 N3 	 0.1636317 	 0.07199074 	 2.272955 	 1.427582 	 -189.3774 	 -184.6405 	 0.6381636 	 -8973.384 	 -8973.203 	 0.1257264 	 -408.4185 
CCR7 	 U 	 Inf 	 0.025 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCR7 	 LR 	 0.01768706 	 0.025 	 0.7074824 	 1.395376 	 -302.2432 	 -301.9765 	 0.08136048 	 -8989.76 	 -8989.748 	 0.1254283 	 -427.0026 
CCR7 	 N1 	 0.02132094 	 0.025 	 0.8528377 	 1.399485 	 -292.3291 	 -291.7836 	 0.09594424 	 -9141.971 	 -9141.947 	 0.1075201 	 -432.1185 
CCR7 	 N2 	 0.02119612 	 0.025 	 0.8478446 	 1.412735 	 -289.9226 	 -287.8738 	 0.08902369 	 -10562.37 	 -10562.29 	 0.0258601 	 -493.014 
CCR7 	 N3 	 0.0215457 	 0.025 	 0.8618281 	 1.427582 	 -286.6946 	 -281.9577 	 0.08402824 	 -10784.09 	 -10783.91 	 0.0205983 	 -495.2456 
PRDM14 	 U 	 Inf 	 0.187037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
PRDM14 	 LR 	 0.1491367 	 0.187037 	 0.7973645 	 1.395376 	 -199.9058 	 -199.6391 	 0.6860288 	 -3602.079 	 -3602.067 	 27.2834 	 -168.6522 
PRDM14 	 N1 	 0.2218718 	 0.187037 	 1.186245 	 1.399485 	 -179.8934 	 -179.3479 	 0.9984233 	 -8088.308 	 -8088.284 	 0.308058 	 -381.5932 
PRDM14 	 N2 	 0.2466178 	 0.187037 	 1.31855 	 1.412735 	 -172.1295 	 -170.0808 	 1.035795 	 -8976.337 	 -8976.252 	 0.1261098 	 -416.9604 
PRDM14 	 N3 	 0.2622902 	 0.187037 	 1.402344 	 1.427582 	 -166.7293 	 -161.9925 	 1.022932 	 -9210.975 	 -9210.793 	 0.09916202 	 -419.8114 
COL3A1 	 U 	 Inf 	 0.1962963 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.226207 	 0.1962963 	 1.152375 	 1.395376 	 -179.9096 	 -179.6429 	 1.040552 	 -3576.136 	 -3576.124 	 27.99974 	 -167.4082 
COL3A1 	 N1 	 0.3441266 	 0.1962963 	 1.753098 	 1.399485 	 -158.8257 	 -158.2803 	 1.54857 	 -6808.559 	 -6808.535 	 1.106281 	 -320.2266 
COL3A1 	 N2 	 0.3558157 	 0.1962963 	 1.812646 	 1.412735 	 -154.534 	 -152.4852 	 1.494426 	 -7970.863 	 -7970.779 	 0.3443373 	 -368.7459 
COL3A1 	 N3 	 0.388724 	 0.1962963 	 1.980292 	 1.427582 	 -147.8453 	 -143.1084 	 1.516024 	 -8339.215 	 -8339.033 	 0.2369014 	 -378.0087 
GREM1 	 U 	 Inf 	 0.1449074 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.1483131 	 0.1449074 	 1.023503 	 1.395376 	 -200.1716 	 -199.9049 	 0.6822403 	 -3620.858 	 -3620.846 	 26.77633 	 -169.5527 
GREM1 	 N1 	 0.3352551 	 0.1449074 	 2.313581 	 1.399485 	 -160.0794 	 -159.5339 	 1.508648 	 -7717.609 	 -7717.585 	 0.4461331 	 -363.8174 
GREM1 	 N2 	 0.3635906 	 0.1449074 	 2.509124 	 1.412735 	 -153.4965 	 -151.4477 	 1.527081 	 -8759.041 	 -8758.957 	 0.156684 	 -406.5406 
GREM1 	 N3 	 0.3895683 	 0.1449074 	 2.688395 	 1.427582 	 -147.7411 	 -143.0043 	 1.519316 	 -8915.7 	 -8915.518 	 0.1331845 	 -405.6524 
DVL2 	 U 	 Inf 	 0.1418981 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.2231118 	 0.1418981 	 1.572338 	 1.395376 	 -180.5709 	 -180.3042 	 1.026314 	 -6932.034 	 -6932.022 	 0.9798555 	 -328.3304 
DVL2 	 N1 	 0.2495956 	 0.1418981 	 1.758977 	 1.399485 	 -174.2418 	 -173.6963 	 1.12318 	 -7219.917 	 -7219.893 	 0.7334884 	 -339.9521 
DVL2 	 N2 	 0.2795926 	 0.1418981 	 1.970376 	 1.412735 	 -166.1058 	 -164.057 	 1.174289 	 -7313.345 	 -7313.26 	 0.6641336 	 -337.2165 
DVL2 	 N3 	 0.3084753 	 0.1418981 	 2.17392 	 1.427582 	 -158.9442 	 -154.2074 	 1.203054 	 -8829.887 	 -8829.705 	 0.1451056 	 -401.5375 
APOE 	 U 	 Inf 	 0.2069444 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.07644382 	 0.2069444 	 0.3693929 	 1.395376 	 -231.9845 	 -231.7178 	 0.3516416 	 -5348.83 	 -5348.818 	 4.764879 	 -252.4125 
APOE 	 N1 	 0.1755968 	 0.2069444 	 0.8485212 	 1.399485 	 -191.1211 	 -190.5756 	 0.7901854 	 -4464.283 	 -4464.259 	 11.50679 	 -207.8138 
APOE 	 N2 	 0.1797688 	 0.2069444 	 0.8686812 	 1.412735 	 -187.3056 	 -185.2568 	 0.7550288 	 -8132.868 	 -8132.784 	 0.2928846 	 -376.5143 
APOE 	 N3 	 0.1895805 	 0.2069444 	 0.9160939 	 1.427582 	 -182.312 	 -177.5751 	 0.7393641 	 -8401.925 	 -8401.743 	 0.2225155 	 -381.0158 
LRRN1 	 U 	 Inf 	 0.1458333 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.2238099 	 0.1458333 	 1.534697 	 1.395376 	 -180.4209 	 -180.1543 	 1.029526 	 -4194.815 	 -4194.803 	 15.09154 	 -197.0751 
LRRN1 	 N1 	 0.4250082 	 0.1458333 	 2.914342 	 1.399485 	 -148.693 	 -148.1475 	 1.912537 	 -6522.589 	 -6522.565 	 1.472097 	 -306.5137 
LRRN1 	 N2 	 0.3538957 	 0.1458333 	 2.426713 	 1.412735 	 -154.7937 	 -152.745 	 1.486362 	 -9471.325 	 -9471.24 	 0.0769118 	 -440.6961 
LRRN1 	 N3 	 0.3833775 	 0.1458333 	 2.628874 	 1.427582 	 -148.5101 	 -143.7732 	 1.495172 	 -9606.406 	 -9606.224 	 0.06680107 	 -438.7731 
STAT3 	 U 	 Inf 	 0.08888889 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.1441555 	 0.08888889 	 1.62175 	 1.395376 	 -201.5363 	 -201.2697 	 0.6631155 	 -7396.356 	 -7396.344 	 0.6161851 	 -350.5955 
STAT3 	 N1 	 0.1487929 	 0.08888889 	 1.67392 	 1.399485 	 -199.0715 	 -198.5261 	 0.6695679 	 -6911.541 	 -6911.517 	 0.9981262 	 -325.1648 
STAT3 	 N2 	 0.160909 	 0.08888889 	 1.810226 	 1.412735 	 -192.6256 	 -190.5768 	 0.6758179 	 -8475.722 	 -8475.637 	 0.2079437 	 -392.9549 
STAT3 	 N3 	 0.183465 	 0.08888889 	 2.063982 	 1.427582 	 -183.8859 	 -179.149 	 0.7155137 	 -9414.38 	 -9414.198 	 0.08092744 	 -429.5651 
OTX2 	 U 	 Inf 	 0.1314815 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.3564773 	 0.1314815 	 2.711236 	 1.395376 	 -158.0782 	 -157.8115 	 1.639795 	 -4911.195 	 -4911.183 	 7.377763 	 -231.427 
OTX2 	 N1 	 0.4670365 	 0.1314815 	 3.552109 	 1.399485 	 -144.1666 	 -143.6212 	 2.101664 	 -6207.964 	 -6207.94 	 2.015764 	 -291.4269 
OTX2 	 N2 	 0.4595351 	 0.1314815 	 3.495055 	 1.412735 	 -142.2555 	 -140.2067 	 1.930047 	 -6530.952 	 -6530.867 	 1.451126 	 -299.6992 
OTX2 	 N3 	 0.4651749 	 0.1314815 	 3.53795 	 1.427582 	 -139.2272 	 -134.4903 	 1.814182 	 -8745.623 	 -8745.442 	 0.1578494 	 -397.4968 
CCND1 	 U 	 Inf 	 0.06087963 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.05668655 	 0.06087963 	 0.9311251 	 1.395376 	 -246.3374 	 -246.0708 	 0.2607581 	 -7220.12 	 -7220.107 	 0.7348067 	 -342.1447 
CCND1 	 N1 	 0.06091361 	 0.06087963 	 1.000558 	 1.399485 	 -241.9403 	 -241.3948 	 0.2741112 	 -6812.851 	 -6812.827 	 1.101547 	 -320.4324 
CCND1 	 N2 	 0.07252395 	 0.06087963 	 1.191268 	 1.412735 	 -230.8778 	 -228.8291 	 0.3046006 	 -8701.097 	 -8701.013 	 0.1660214 	 -403.7621 
CCND1 	 N3 	 0.07972911 	 0.06087963 	 1.309619 	 1.427582 	 -223.8886 	 -219.1517 	 0.3109435 	 -9268.513 	 -9268.331 	 0.09362287 	 -422.5705 
STEMCCA.P2A 	 U 	 Inf 	 0.07037037 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA.P2A 	 LR 	 0.2025749 	 0.07037037 	 2.878696 	 1.395376 	 -185.2059 	 -184.9393 	 0.9318445 	 -6525.142 	 -6525.13 	 1.471283 	 -308.8191 
STEMCCA.P2A 	 N1 	 0.2196159 	 0.07037037 	 3.120858 	 1.399485 	 -180.3839 	 -179.8385 	 0.9882716 	 -7681.24 	 -7681.216 	 0.4626403 	 -362.0734 
STEMCCA.P2A 	 N2 	 0.2439371 	 0.07037037 	 3.466474 	 1.412735 	 -172.6542 	 -170.6054 	 1.024536 	 -7852.697 	 -7852.613 	 0.387482 	 -363.0796 
STEMCCA.P2A 	 N3 	 0.261366 	 0.07037037 	 3.714149 	 1.427582 	 -166.8988 	 -162.1619 	 1.019327 	 -8085.745 	 -8085.563 	 0.3051675 	 -365.8543 
TET2 	 U 	 Inf 	 0.224537 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.2660202 	 0.224537 	 1.18475 	 1.395376 	 -172.1277 	 -171.8611 	 1.223693 	 -4707.557 	 -4707.545 	 9.042217 	 -221.6622 
TET2 	 N1 	 0.3362054 	 0.224537 	 1.497327 	 1.399485 	 -159.9435 	 -159.3981 	 1.512924 	 -4449.048 	 -4449.024 	 11.68326 	 -207.0832 
TET2 	 N2 	 0.3880658 	 0.224537 	 1.728293 	 1.412735 	 -150.3694 	 -148.3207 	 1.629876 	 -7628.493 	 -7628.408 	 0.4847581 	 -352.3285 
TET2 	 N3 	 0.4185299 	 0.224537 	 1.863968 	 1.427582 	 -144.2991 	 -139.5623 	 1.632267 	 -8189.138 	 -8188.957 	 0.27522 	 -370.8122 
KAT7..Myst. 	 U 	 Inf 	 0.1219907 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7..Myst. 	 LR 	 0.1281957 	 0.1219907 	 1.050864 	 1.395376 	 -207.1684 	 -206.9017 	 0.5897003 	 -7666.119 	 -7666.107 	 0.4706212 	 -363.5312 
KAT7..Myst. 	 N1 	 0.1390097 	 0.1219907 	 1.13951 	 1.399485 	 -202.3361 	 -201.7906 	 0.6255435 	 -7884.747 	 -7884.723 	 0.3775285 	 -371.832 
KAT7..Myst. 	 N2 	 0.1461051 	 0.1219907 	 1.197674 	 1.412735 	 -197.2582 	 -195.2094 	 0.6136414 	 -8583.395 	 -8583.311 	 0.1867371 	 -398.118 
KAT7..Myst. 	 N3 	 0.1563385 	 0.1219907 	 1.28156 	 1.427582 	 -191.5659 	 -186.8291 	 0.60972 	 -8819.032 	 -8818.85 	 0.1466878 	 -401.0169 
TDGF1 	 U 	 Inf 	 0.1652778 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 1.018989 	 0.1652778 	 6.165312 	 1.395376 	 -107.664 	 -107.3973 	 4.68735 	 -6816.1 	 -6816.088 	 1.100174 	 -322.7711 
TDGF1 	 N1 	 1.049226 	 0.1652778 	 6.34826 	 1.399485 	 -105.3154 	 -104.7699 	 4.721519 	 -6350.126 	 -6350.102 	 1.748885 	 -298.2438 
TDGF1 	 N2 	 1.084431 	 0.1652778 	 6.561264 	 1.412735 	 -101.0429 	 -98.99415 	 4.55461 	 -8474.586 	 -8474.502 	 0.2081797 	 -392.9004 
TDGF1 	 N3 	 1.17282 	 0.1652778 	 7.096054 	 1.427582 	 -94.83904 	 -90.1022 	 4.573998 	 -8725.829 	 -8725.648 	 0.1610019 	 -396.5477 
MASP1 	 U 	 Inf 	 0.1622685 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.189704 	 0.1622685 	 1.169074 	 1.395376 	 -188.3569 	 -188.0902 	 0.8726383 	 -3574.571 	 -3574.559 	 28.04356 	 -167.3331 
MASP1 	 N1 	 0.3888281 	 0.1622685 	 2.396202 	 1.399485 	 -152.9636 	 -152.4181 	 1.749727 	 -7796.814 	 -7796.79 	 0.4121926 	 -367.6155 
MASP1 	 N2 	 0.4095498 	 0.1622685 	 2.523902 	 1.412735 	 -147.783 	 -145.7343 	 1.720109 	 -7447.018 	 -7446.933 	 0.5811122 	 -343.6264 
MASP1 	 N3 	 0.4422574 	 0.1622685 	 2.725466 	 1.427582 	 -141.6522 	 -136.9154 	 1.724804 	 -8907.71 	 -8907.529 	 0.1342517 	 -405.2693 
KDR 	 U 	 Inf 	 0.2180556 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.2069596 	 0.2180556 	 0.9491139 	 1.395376 	 -184.1781 	 -183.9114 	 0.952014 	 -5205.076 	 -5205.064 	 5.500742 	 -245.5192 
KDR 	 N1 	 0.2095408 	 0.2180556 	 0.9609515 	 1.399485 	 -182.6381 	 -182.0926 	 0.9429337 	 -4791.699 	 -4791.675 	 8.296625 	 -223.514 
KDR 	 N2 	 0.255767 	 0.2180556 	 1.172944 	 1.412735 	 -170.381 	 -168.3323 	 1.074221 	 -8013.837 	 -8013.752 	 0.3298675 	 -370.8065 
KDR 	 N3 	 0.2674116 	 0.2180556 	 1.226346 	 1.427582 	 -165.8012 	 -161.0643 	 1.042905 	 -8707.102 	 -8706.92 	 0.1640423 	 -395.6497 
GDF3 	 U 	 Inf 	 0.1909722 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.1480332 	 0.1909722 	 0.7751554 	 1.395376 	 -200.2623 	 -199.9956 	 0.6809525 	 -4108.239 	 -4108.227 	 16.45491 	 -192.9236 
GDF3 	 N1 	 0.2342496 	 0.1909722 	 1.226616 	 1.399485 	 -177.2876 	 -176.7421 	 1.054123 	 -6838.901 	 -6838.877 	 1.07325 	 -321.6816 
GDF3 	 N2 	 0.2885198 	 0.1909722 	 1.510795 	 1.412735 	 -164.5972 	 -162.5484 	 1.211783 	 -8213.985 	 -8213.9 	 0.2700867 	 -380.404 
GDF3 	 N3 	 0.3199419 	 0.1909722 	 1.675332 	 1.427582 	 -157.1923 	 -152.4555 	 1.247774 	 -9302.208 	 -9302.026 	 0.09052385 	 -424.1862 
NANOG 	 U 	 Inf 	 0.1601852 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.1597419 	 0.1601852 	 0.9972326 	 1.395376 	 -196.6084 	 -196.3417 	 0.7348127 	 -4322.498 	 -4322.486 	 13.28425 	 -203.1978 
NANOG 	 N1 	 0.2921386 	 0.1601852 	 1.823755 	 1.399485 	 -166.6872 	 -166.1418 	 1.314624 	 -7894.646 	 -7894.622 	 0.3738132 	 -372.3067 
NANOG 	 N2 	 0.2912551 	 0.1601852 	 1.81824 	 1.412735 	 -164.1443 	 -162.0955 	 1.223271 	 -9064.73 	 -9064.645 	 0.1154512 	 -421.199 
NANOG 	 N3 	 0.3136826 	 0.1601852 	 1.95825 	 1.427582 	 -158.1407 	 -153.4039 	 1.223362 	 -9090.742 	 -9090.561 	 0.1118174 	 -414.046 
ZIC3 	 U 	 Inf 	 0.1782407 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.1312696 	 0.1782407 	 0.7364733 	 1.395376 	 -206.0311 	 -205.7644 	 0.6038399 	 -3927.441 	 -3927.429 	 19.71226 	 -184.254 
ZIC3 	 N1 	 0.2834942 	 0.1782407 	 1.590513 	 1.399485 	 -168.129 	 -167.5835 	 1.275724 	 -8196.081 	 -8196.056 	 0.2766141 	 -386.7611 
ZIC3 	 N2 	 0.3215456 	 0.1782407 	 1.803996 	 1.412735 	 -159.3952 	 -157.3464 	 1.350491 	 -8247.238 	 -8247.153 	 0.2612619 	 -381.9986 
ZIC3 	 N3 	 0.3278921 	 0.1782407 	 1.839602 	 1.427582 	 -156.0142 	 -151.2773 	 1.278779 	 -9046.457 	 -9046.276 	 0.1168754 	 -411.9224 
LIN28A 	 U 	 Inf 	 0.2222222 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.2989188 	 0.2222222 	 1.345135 	 1.395376 	 -166.5309 	 -166.2643 	 1.375027 	 -4304.945 	 -4304.933 	 13.51925 	 -202.3561 
LIN28A 	 N1 	 0.4665003 	 0.2222222 	 2.099252 	 1.399485 	 -144.2218 	 -143.6763 	 2.099252 	 -6139.058 	 -6139.034 	 2.159411 	 -288.1227 
LIN28A 	 N2 	 0.4783954 	 0.2222222 	 2.152779 	 1.412735 	 -140.3248 	 -138.2761 	 2.009261 	 -7562.933 	 -7562.849 	 0.5175696 	 -349.1848 
LIN28A 	 N3 	 0.5209019 	 0.2222222 	 2.344059 	 1.427582 	 -133.7961 	 -129.0592 	 2.031518 	 -8202.479 	 -8202.297 	 0.2715764 	 -371.4519 
POU5F1 	 U 	 Inf 	 0.1541667 	 Inf 	 1.387571 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.2209518 	 0.1541667 	 1.433201 	 1.395376 	 -181.0379 	 -180.7712 	 1.016378 	 -4609.653 	 -4609.641 	 9.971294 	 -216.9675 
POU5F1 	 N1 	 0.3157495 	 0.1541667 	 2.048105 	 1.399485 	 -162.9566 	 -162.4112 	 1.420873 	 -7796.079 	 -7796.055 	 0.4124955 	 -367.5802 
POU5F1 	 N2 	 0.3353482 	 0.1541667 	 2.175231 	 1.412735 	 -157.3777 	 -155.3289 	 1.408462 	 -8067.733 	 -8067.648 	 0.3125764 	 -373.391 
POU5F1 	 N3 	 0.3604317 	 0.1541667 	 2.337936 	 1.427582 	 -151.4725 	 -146.7357 	 1.405684 	 -8494.57 	 -8494.389 	 0.2028453 	 -385.4583 
GAPDH 	 U 	 NaN 	 0.00625 	 NaN 	 1.387571 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0.006622758 	 0.00625 	 1.059641 	 1.395376 	 -349.3946 	 -349.128 	 0.03046468 	 -8176.905 	 -8176.893 	 0.2825279 	 -388.0245 
GAPDH 	 N1 	 0.006666667 	 0.00625 	 1.066667 	 1.399485 	 -348.1324 	 -347.587 	 0.03 	 -7453.424 	 -7453.4 	 0.5808763 	 -351.1492 
GAPDH 	 N2 	 0.01216191 	 0.00625 	 1.945906 	 1.412735 	 -316.587 	 -314.5382 	 0.05108002 	 -10731.77 	 -10731.68 	 0.02183412 	 -501.137 
GAPDH 	 N3 	 0.01393118 	 0.00625 	 2.228989 	 1.427582 	 -307.6248 	 -302.888 	 0.0543316 	 -9516.601 	 -9516.419 	 0.07307119 	 -434.4668 
