Gene	Test	Fit Error(Adj)	Pure Error(Adj)	F-Statistic	F-Critical Value	AIC	AICc	RSS	Fine AIC	Fine AICc	Fine RSS	Density-Compensated AICc
PRDM14 	 N1 	 0.1833941 	 0.1789683 	 1.02473 	 1.549845 	 -109.1369 	 -108.1369 	 0.4584852 	 -7798.738 	 -7798.714 	 0.4114014 	 -211.3143 
PRDM14 	 N2 	 0.2291839 	 0.1789683 	 1.280584 	 1.584657 	 -100.4754 	 -96.47538 	 0.5042045 	 -8191.86 	 -8191.776 	 0.2761228 	 -213.4786 
PRDM14 	 N3 	 0.2682155 	 0.1789683 	 1.498676 	 1.627977 	 -94.17682 	 -84.17682 	 0.5096094 	 -8791.257 	 -8791.075 	 0.150815 	 -218.4128 
COL3A1 	 U 	 Inf 	 0.1809524 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
COL3A1 	 LR 	 0.2306297 	 0.1809524 	 1.274532 	 1.539686 	 -103.6218 	 -103.1418 	 0.5996371 	 -3425.484 	 -3425.472 	 32.54739 	 -91.44961 
COL3A1 	 N1 	 0.3161767 	 0.1809524 	 1.747292 	 1.549845 	 -93.8863 	 -92.8863 	 0.7904417 	 -7309.8 	 -7309.776 	 0.6704966 	 -197.6378 
COL3A1 	 N2 	 0.3563212 	 0.1809524 	 1.969143 	 1.584657 	 -88.11876 	 -84.11876 	 0.7839066 	 -8244.529 	 -8244.444 	 0.2619698 	 -214.9519 
COL3A1 	 N3 	 0.404057 	 0.1809524 	 2.232947 	 1.627977 	 -82.7034 	 -72.7034 	 0.7677084 	 -8467.876 	 -8467.694 	 0.2083275 	 -209.3672 
GREM1 	 U 	 Inf 	 0.1714286 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GREM1 	 LR 	 0.1572838 	 0.1714286 	 0.917489 	 1.539686 	 -114.3391 	 -113.8591 	 0.4089379 	 -3706.719 	 -3706.707 	 24.57532 	 -99.31634 
GREM1 	 N1 	 0.333319 	 0.1714286 	 1.944361 	 1.549845 	 -92.40793 	 -91.40793 	 0.8332975 	 -7411.454 	 -7411.43 	 0.6057491 	 -200.4812 
GREM1 	 N2 	 0.3707299 	 0.1714286 	 2.162591 	 1.584657 	 -87.0088 	 -83.0088 	 0.8156058 	 -7345.546 	 -7345.461 	 0.643109 	 -189.8055 
GREM1 	 N3 	 0.4441758 	 0.1714286 	 2.591025 	 1.627977 	 -80.0528 	 -70.0528 	 0.8439339 	 -8604.796 	 -8604.614 	 0.1816948 	 -213.1971 
DVL2 	 U 	 Inf 	 0.1412698 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
DVL2 	 LR 	 0.2309189 	 0.1412698 	 1.634594 	 1.539686 	 -103.5867 	 -103.1067 	 0.6003891 	 -6763.249 	 -6763.237 	 1.159822 	 -184.8137 
DVL2 	 N1 	 0.260748 	 0.1412698 	 1.845744 	 1.549845 	 -99.28321 	 -98.28321 	 0.65187 	 -7622.778 	 -7622.754 	 0.4904646 	 -206.3924 
DVL2 	 N2 	 0.2795366 	 0.1412698 	 1.978742 	 1.584657 	 -94.91434 	 -90.91434 	 0.6149804 	 -7576.071 	 -7575.987 	 0.510821 	 -196.2537 
DVL2 	 N3 	 0.3344301 	 0.1412698 	 2.367314 	 1.627977 	 -87.99898 	 -77.99898 	 0.6354172 	 -8354.817 	 -8354.635 	 0.2332377 	 -206.2047 
APOE 	 U 	 Inf 	 0.190873 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
APOE 	 LR 	 0.1151927 	 0.190873 	 0.6035043 	 1.539686 	 -123.0596 	 -122.5796 	 0.299501 	 -5626.426 	 -5626.414 	 3.610889 	 -153.0144 
APOE 	 N1 	 0.1975976 	 0.190873 	 1.035231 	 1.549845 	 -107.0482 	 -106.0482 	 0.4939939 	 -5009.683 	 -5009.659 	 6.673084 	 -133.2988 
APOE 	 N2 	 0.1943224 	 0.190873 	 1.018072 	 1.584657 	 -105.0955 	 -101.0955 	 0.4275093 	 -8489.151 	 -8489.066 	 0.2051727 	 -221.7944 
APOE 	 N3 	 0.222133 	 0.190873 	 1.163774 	 1.627977 	 -99.45523 	 -89.45523 	 0.4220527 	 -8562.446 	 -8562.264 	 0.1895469 	 -212.0125 
LRRN1 	 U 	 Inf 	 0.1587302 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LRRN1 	 LR 	 0.3055623 	 0.1587302 	 1.925043 	 1.539686 	 -95.74425 	 -95.26425 	 0.794462 	 -3922.739 	 -3922.727 	 19.80509 	 -105.3588 
LRRN1 	 N1 	 0.5434437 	 0.1587302 	 3.423695 	 1.549845 	 -78.7208 	 -77.7208 	 1.358609 	 -6352.026 	 -6352.002 	 1.745568 	 -170.8469 
LRRN1 	 N2 	 0.5683578 	 0.1587302 	 3.580654 	 1.584657 	 -75.04504 	 -71.04504 	 1.250387 	 -6720.618 	 -6720.533 	 1.20065 	 -172.325 
LRRN1 	 N3 	 0.6455742 	 0.1587302 	 4.067118 	 1.627977 	 -69.58304 	 -59.58304 	 1.226591 	 -9068.052 	 -9067.87 	 0.114381 	 -226.1553 
STAT3 	 U 	 Inf 	 0.07619048 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STAT3 	 LR 	 0.1709882 	 0.07619048 	 2.24422 	 1.539686 	 -111.9999 	 -111.5199 	 0.4445693 	 -7661.169 	 -7661.157 	 0.4729544 	 -209.9303 
STAT3 	 N1 	 0.1756678 	 0.07619048 	 2.30564 	 1.549845 	 -110.3421 	 -109.3421 	 0.4391696 	 -7262.477 	 -7262.453 	 0.7029557 	 -196.3141 
STAT3 	 N2 	 0.2085993 	 0.07619048 	 2.737866 	 1.584657 	 -103.1104 	 -99.11044 	 0.4589184 	 -7423.856 	 -7423.772 	 0.5947151 	 -191.996 
STAT3 	 N3 	 0.254863 	 0.07619048 	 3.345077 	 1.627977 	 -95.60664 	 -85.60664 	 0.4842397 	 -8663.997 	 -8663.815 	 0.1712607 	 -214.8531 
OTX2 	 U 	 Inf 	 0.1662698 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
OTX2 	 LR 	 0.4471312 	 0.1662698 	 2.68919 	 1.539686 	 -85.08469 	 -84.60469 	 1.162541 	 -4141.855 	 -4141.843 	 15.9115 	 -111.488 
OTX2 	 N1 	 0.7630114 	 0.1662698 	 4.588994 	 1.549845 	 -69.21909 	 -68.21909 	 1.907528 	 -5388.597 	 -5388.573 	 4.570155 	 -143.8978 
OTX2 	 N2 	 0.7802251 	 0.1662698 	 4.692523 	 1.584657 	 -66.17376 	 -62.17376 	 1.716495 	 -5467.756 	 -5467.671 	 4.197434 	 -137.2799 
OTX2 	 N3 	 0.8362652 	 0.1662698 	 5.029566 	 1.627977 	 -62.33648 	 -52.33648 	 1.588904 	 -8028.696 	 -8028.514 	 0.3230648 	 -197.0824 
CCND1 	 U 	 Inf 	 0.04761905 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
CCND1 	 LR 	 0.0489408 	 0.04761905 	 1.027757 	 1.539686 	 -147.0274 	 -146.5474 	 0.1272461 	 -7653.891 	 -7653.879 	 0.4764057 	 -209.7267 
CCND1 	 N1 	 0.05238754 	 0.04761905 	 1.100138 	 1.549845 	 -144.22 	 -143.22 	 0.1309689 	 -7235.252 	 -7235.228 	 0.7223369 	 -195.5525 
CCND1 	 N2 	 0.0616229 	 0.04761905 	 1.294081 	 1.584657 	 -137.2531 	 -133.2531 	 0.1355704 	 -8310.385 	 -8310.3 	 0.2452896 	 -216.794 
CCND1 	 N3 	 0.07363438 	 0.04761905 	 1.546322 	 1.627977 	 -130.3718 	 -120.3718 	 0.1399053 	 -8726.761 	 -8726.579 	 0.1608521 	 -216.6087 
STEMCCA_P2A 	 U 	 Inf 	 0.1055556 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
STEMCCA_P2A 	 LR 	 0.2759149 	 0.1055556 	 2.61393 	 1.539686 	 -98.60197 	 -98.12197 	 0.7173787 	 -5952.759 	 -5952.747 	 2.606338 	 -162.1426 
STEMCCA_P2A 	 N1 	 0.340843 	 0.1055556 	 3.229039 	 1.549845 	 -91.78292 	 -90.78292 	 0.8521076 	 -6529.364 	 -6529.34 	 1.462168 	 -175.8074 
STEMCCA_P2A 	 N2 	 0.4214361 	 0.1055556 	 3.992552 	 1.584657 	 -83.41936 	 -79.41936 	 0.9271594 	 -7104.346 	 -7104.261 	 0.8183365 	 -183.0586 
STEMCCA_P2A 	 N3 	 0.4918379 	 0.1055556 	 4.659517 	 1.627977 	 -77.19879 	 -67.19879 	 0.9344921 	 -7675.573 	 -7675.391 	 0.4597225 	 -187.2048 
TET2 	 U 	 Inf 	 0.2150794 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TET2 	 LR 	 0.3992629 	 0.2150794 	 1.856352 	 1.539686 	 -88.25519 	 -87.77519 	 1.038084 	 -4221.503 	 -4221.491 	 14.69449 	 -113.7159 
TET2 	 N1 	 0.4742502 	 0.2150794 	 2.205001 	 1.549845 	 -82.53415 	 -81.53415 	 1.185625 	 -3608.806 	 -3608.782 	 27.04656 	 -94.11346 
TET2 	 N2 	 0.6604282 	 0.2150794 	 3.070626 	 1.584657 	 -70.84119 	 -66.84119 	 1.452942 	 -7161.672 	 -7161.588 	 0.7727877 	 -184.6622 
TET2 	 N3 	 0.7634203 	 0.2150794 	 3.549482 	 1.627977 	 -64.88832 	 -54.88832 	 1.450499 	 -7643.197 	 -7643.016 	 0.4748345 	 -186.2992 
KAT7_Myst 	 U 	 Inf 	 0.127381 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KAT7_Myst 	 LR 	 0.1281462 	 0.127381 	 1.006007 	 1.539686 	 -120.0758 	 -119.5958 	 0.33318 	 -6987.738 	 -6987.726 	 0.9268181 	 -191.0931 
KAT7_Myst 	 N1 	 0.142128 	 0.127381 	 1.115771 	 1.549845 	 -116.2743 	 -115.2743 	 0.3553201 	 -6806.411 	 -6806.387 	 1.108657 	 -183.5569 
KAT7_Myst 	 N2 	 0.1490427 	 0.127381 	 1.170054 	 1.584657 	 -112.5236 	 -108.5236 	 0.3278938 	 -8495.563 	 -8495.478 	 0.2038627 	 -221.9738 
KAT7_Myst 	 N3 	 0.1713572 	 0.127381 	 1.345234 	 1.627977 	 -106.722 	 -96.72195 	 0.3255788 	 -8536.65 	 -8536.469 	 0.1944949 	 -211.2909 
TDGF1 	 U 	 Inf 	 0.1785714 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
TDGF1 	 LR 	 0.7702376 	 0.1785714 	 4.313331 	 1.539686 	 -69.85698 	 -69.37698 	 2.002618 	 -4570.235 	 -4570.223 	 10.37178 	 -123.4706 
TDGF1 	 N1 	 1.081346 	 0.1785714 	 6.055537 	 1.549845 	 -59.45581 	 -58.45581 	 2.703365 	 -4583.148 	 -4583.124 	 10.21842 	 -121.3678 
TDGF1 	 N2 	 0.8988553 	 0.1785714 	 5.03359 	 1.584657 	 -62.21065 	 -58.21065 	 1.977482 	 -6639.806 	 -6639.721 	 1.3016 	 -170.0645 
TDGF1 	 N3 	 1.120839 	 0.1785714 	 6.2767 	 1.627977 	 -54.13564 	 -44.13564 	 2.129595 	 -8002.413 	 -8002.231 	 0.3316598 	 -196.3472 
MASP1 	 U 	 Inf 	 0.1880952 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
MASP1 	 LR 	 0.2130005 	 0.1880952 	 1.132408 	 1.539686 	 -105.8483 	 -105.3683 	 0.5538014 	 -3787.619 	 -3787.607 	 22.66731 	 -101.5793 
MASP1 	 N1 	 0.4280546 	 0.1880952 	 2.275734 	 1.549845 	 -85.40371 	 -84.40371 	 1.070137 	 -6757.756 	 -6757.732 	 1.163876 	 -182.196 
MASP1 	 N2 	 0.5134492 	 0.1880952 	 2.72973 	 1.584657 	 -77.88984 	 -73.88984 	 1.129588 	 -6800.294 	 -6800.21 	 1.108786 	 -174.5537 
MASP1 	 N3 	 0.6673775 	 0.1880952 	 3.548083 	 1.627977 	 -68.653 	 -58.653 	 1.268017 	 -8225.779 	 -8225.598 	 0.2653279 	 -202.5952 
KDR 	 U 	 Inf 	 0.2134921 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
KDR 	 LR 	 0.1391632 	 0.2134921 	 0.6518423 	 1.539686 	 -117.7664 	 -117.2864 	 0.3618242 	 -5253.014 	 -5253.002 	 5.243519 	 -142.5693 
KDR 	 N1 	 0.1323894 	 0.2134921 	 0.620114 	 1.549845 	 -118.2618 	 -117.2618 	 0.3309736 	 -4562.146 	 -4562.122 	 10.43507 	 -120.7803 
KDR 	 N2 	 0.2344897 	 0.2134921 	 1.098353 	 1.584657 	 -99.83454 	 -95.83454 	 0.5158774 	 -8040.536 	 -8040.452 	 0.3211853 	 -209.2458 
KDR 	 N3 	 0.2555746 	 0.2134921 	 1.197115 	 1.627977 	 -95.52856 	 -85.52856 	 0.4855918 	 -8352.083 	 -8351.902 	 0.2338754 	 -206.1282 
GDF3 	 U 	 Inf 	 0.1746032 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
GDF3 	 LR 	 0.19091 	 0.1746032 	 1.093394 	 1.539686 	 -108.9141 	 -108.4341 	 0.496366 	 -4126.205 	 -4126.193 	 16.16221 	 -111.0502 
GDF3 	 N1 	 0.290351 	 0.1746032 	 1.662919 	 1.549845 	 -96.2722 	 -95.2722 	 0.7258775 	 -6553.532 	 -6553.508 	 1.427288 	 -176.4834 
GDF3 	 N2 	 0.3740263 	 0.1746032 	 2.142151 	 1.584657 	 -86.76093 	 -82.76093 	 0.8228579 	 -7477.049 	 -7476.965 	 0.563937 	 -193.4839 
GDF3 	 N3 	 0.4765245 	 0.1746032 	 2.729186 	 1.627977 	 -78.08443 	 -68.08443 	 0.9053965 	 -8107.884 	 -8107.703 	 0.2984921 	 -199.2975 
NANOG 	 U 	 Inf 	 0.1599206 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
NANOG 	 LR 	 0.2149249 	 0.1599206 	 1.343947 	 1.539686 	 -105.5965 	 -105.1165 	 0.5588048 	 -4002.364 	 -4002.352 	 18.2907 	 -107.5861 
NANOG 	 N1 	 0.2676913 	 0.1599206 	 1.673901 	 1.549845 	 -98.54736 	 -97.54736 	 0.6692284 	 -8072.378 	 -8072.354 	 0.3129999 	 -218.9686 
NANOG 	 N2 	 0.3045166 	 0.1599206 	 1.904173 	 1.584657 	 -92.51775 	 -88.51775 	 0.6699366 	 -8485.21 	 -8485.126 	 0.2059819 	 -221.6842 
NANOG 	 N3 	 0.353998 	 0.1599206 	 2.213586 	 1.627977 	 -86.40681 	 -76.40681 	 0.6725962 	 -8905.126 	 -8904.944 	 0.1345988 	 -221.5979 
ZIC3 	 U 	 Inf 	 0.1769841 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
ZIC3 	 LR 	 0.1857851 	 0.1769841 	 1.049728 	 1.539686 	 -109.676 	 -109.196 	 0.4830414 	 -3844.138 	 -3844.126 	 21.42291 	 -103.1602 
ZIC3 	 N1 	 0.4606923 	 0.1769841 	 2.603015 	 1.549845 	 -83.34628 	 -82.34628 	 1.151731 	 -7657.067 	 -7657.043 	 0.4739484 	 -207.3515 
ZIC3 	 N2 	 0.527794 	 0.1769841 	 2.982155 	 1.584657 	 -77.1183 	 -73.1183 	 1.161147 	 -7692.321 	 -7692.237 	 0.4548125 	 -199.5055 
ZIC3 	 N3 	 0.6022717 	 0.1769841 	 3.40297 	 1.627977 	 -71.52712 	 -61.52712 	 1.144316 	 -8906.259 	 -8906.077 	 0.1344465 	 -221.6296 
LIN28A 	 U 	 Inf 	 0.2238095 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
LIN28A 	 LR 	 0.2067436 	 0.2238095 	 0.9237481 	 1.539686 	 -106.6831 	 -106.2031 	 0.5375334 	 -5155.733 	 -5155.721 	 5.778688 	 -139.8482 
LIN28A 	 N1 	 0.3211405 	 0.2238095 	 1.434883 	 1.549845 	 -93.45013 	 -92.45013 	 0.8028513 	 -4933.86 	 -4933.836 	 7.198189 	 -131.1779 
LIN28A 	 N2 	 0.3437673 	 0.2238095 	 1.535981 	 1.584657 	 -89.12305 	 -85.12305 	 0.756288 	 -7540.192 	 -7540.107 	 0.5294629 	 -195.2501 
LIN28A 	 N3 	 0.4028944 	 0.2238095 	 1.800166 	 1.627977 	 -82.78408 	 -72.78408 	 0.7654993 	 -7752.052 	 -7751.871 	 0.4259066 	 -189.3441 
POU5F1 	 U 	 Inf 	 0.1611111 	 Inf 	 1.521132 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 	 Inf 
POU5F1 	 LR 	 0.1704153 	 0.1611111 	 1.05775 	 1.539686 	 -112.0939 	 -111.6139 	 0.4430798 	 -4550.796 	 -4550.784 	 10.57517 	 -122.9269 
POU5F1 	 N1 	 0.3213168 	 0.1611111 	 1.99438 	 1.549845 	 -93.43477 	 -92.43477 	 0.8032919 	 -7183.941 	 -7183.917 	 0.7603293 	 -194.1172 
POU5F1 	 N2 	 0.3431578 	 0.1611111 	 2.129945 	 1.584657 	 -89.17273 	 -85.17273 	 0.7549472 	 -7682.4 	 -7682.316 	 0.4593428 	 -199.228 
POU5F1 	 N3 	 0.397767 	 0.1611111 	 2.468898 	 1.627977 	 -83.14271 	 -73.14271 	 0.7557572 	 -7809.393 	 -7809.212 	 0.4021947 	 -190.9481 
GAPDH 	 U 	 NaN 	 0.003571429 	 NaN 	 1.521132 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 	 NaN 
GAPDH 	 LR 	 0.004020867 	 0.003571429 	 1.125843 	 1.539686 	 -217.0026 	 -216.5226 	 0.01045425 	 -9107.523 	 -9107.511 	 0.1115072 	 -250.3878 
GAPDH 	 N1 	 0.004 	 0.003571429 	 1.12 	 1.549845 	 -216.2465 	 -215.2465 	 0.01 	 -8291.558 	 -8291.534 	 0.2514492 	 -225.0995 
GAPDH 	 N2 	 0.006780854 	 0.003571429 	 1.898639 	 1.584657 	 -199.0472 	 -195.0472 	 0.01491788 	 -11448.69 	 -11448.6 	 0.01066826 	 -304.5786 
GAPDH 	 N3 	 0.007739628 	 0.003571429 	 2.167096 	 1.627977 	 -193.4491 	 -183.4491 	 0.01470529 	 -11742.19 	 -11742 	 0.007909565 	 -300.9562 
